frame,face_id,timestamp,confidence,success,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r,AU01_c,AU02_c,AU04_c,AU05_c,AU06_c,AU07_c,AU09_c,AU10_c,AU12_c,AU14_c,AU15_c,AU17_c,AU20_c,AU23_c,AU25_c,AU26_c,AU28_c,AU45_c
11,0,1.296,0.98,1,0.49,0.00,0.00,0.00,0.00,0.25,0.00,0.00,0.00,0.21,0.00,0.51,0.00,0.00,0.07,0.18,0.03,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
12,0,1.363,0.98,1,0.42,0.00,0.00,0.00,0.00,0.35,0.00,0.00,0.00,0.08,0.00,0.56,0.00,0.00,0.11,0.26,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
13,0,1.431,0.98,1,0.33,0.00,0.00,0.00,0.00,0.34,0.00,0.00,0.00,0.08,0.00,0.59,0.00,0.00,0.09,0.25,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
14,0,1.496,0.98,1,0.33,0.00,0.00,0.00,0.00,0.30,0.00,0.00,0.00,0.02,0.15,0.55,0.00,0.00,0.12,0.25,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
15,0,1.564,0.98,1,0.17,0.00,0.00,0.00,0.00,0.17,0.00,0.00,0.00,0.01,0.15,0.45,0.00,0.00,0.05,0.34,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
16,0,1.631,0.98,1,0.10,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.01,0.15,0.46,0.00,0.00,0.08,0.38,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
17,0,1.696,0.98,1,0.03,0.00,0.00,0.00,0.00,0.16,0.00,0.00,0.00,0.01,0.00,0.40,0.00,0.00,0.06,0.44,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
18,0,1.764,0.98,1,0.05,0.00,0.00,0.00,0.00,0.16,0.00,0.00,0.00,0.00,0.00,0.42,0.09,0.00,0.06,0.41,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
19,0,1.829,0.98,1,0.19,0.00,0.00,0.00,0.00,0.28,0.00,0.00,0.00,0.00,0.05,0.35,0.16,0.00,0.09,0.31,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
20,0,1.897,0.98,1,0.19,0.00,0.00,0.00,0.00,0.16,0.00,0.00,0.00,0.00,0.05,0.39,0.16,0.00,0.14,0.26,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
21,0,1.963,0.98,1,0.27,0.00,0.00,0.00,0.00,0.17,0.00,0.00,0.00,0.00,0.05,0.32,0.07,0.00,0.31,0.12,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
22,0,2.030,0.98,1,0.36,0.00,0.00,0.00,0.00,0.06,0.00,0.00,0.00,0.01,0.00,0.24,0.00,0.00,0.44,0.08,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
23,0,2.097,0.98,1,0.35,0.00,0.00,0.00,0.00,0.34,0.00,0.00,0.00,0.01,0.20,0.23,0.00,0.00,0.45,0.18,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
24,0,2.163,0.98,1,0.79,0.00,0.00,0.23,0.00,0.59,0.00,0.00,0.00,0.01,0.25,0.14,0.00,0.00,0.40,0.18,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00
25,0,2.230,0.98,1,1.02,0.10,0.00,0.23,0.00,0.59,0.00,0.00,0.00,0.00,0.32,0.11,0.00,0.00,0.20,0.18,0.16,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00
26,0,2.297,0.98,1,1.24,0.10,0.00,0.23,0.00,0.26,0.00,0.00,0.00,0.00,0.12,0.00,0.00,0.00,0.13,0.00,0.46,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00
27,0,2.363,0.98,1,0.74,0.10,0.00,0.00,0.00,0.06,0.00,0.00,0.00,0.00,0.09,0.02,0.00,0.00,0.00,0.00,0.70,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00
28,0,2.430,0.98,1,0.26,0.00,0.00,0.00,0.00,0.15,0.00,0.00,0.00,0.00,0.02,0.06,0.00,0.00,0.00,0.00,0.56,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00
29,0,2.497,0.98,1,0.04,0.00,0.00,0.00,0.00,0.15,0.00,0.00,0.00,0.00,0.15,0.10,0.00,0.00,0.00,0.00,0.30,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00
30,0,2.563,0.98,1,0.00,0.00,0.00,0.00,0.00,0.19,0.00,0.00,0.00,0.00,0.34,0.22,0.00,0.00,0.00,0.00,0.06,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00
31,0,2.630,0.98,1,0.04,0.00,0.00,0.00,0.00,0.25,0.00,0.00,0.00,0.00,0.72,0.54,0.00,0.00,0.00,0.00,0.04,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00
32,0,2.697,0.98,1,0.15,0.00,0.00,0.00,0.00,0.35,0.13,0.00,0.00,0.00,0.99,0.87,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00
33,0,2.763,0.98,1,0.25,0.00,0.00,0.00,0.01,0.31,0.29,0.00,0.03,0.00,1.08,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00
34,0,2.830,0.98,1,0.36,0.00,0.00,0.00,0.07,0.24,0.47,0.00,0.06,0.06,1.02,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00
35,0,2.897,0.98,1,0.36,0.00,0.00,0.00,0.08,0.13,0.50,0.00,0.06,0.06,0.91,0.96,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00
36,0,2.963,0.98,1,0.42,0.00,0.00,0.00,0.07,0.11,0.47,0.00,0.02,0.06,0.87,1.07,0.00,0.00,0.03,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00
37,0,3.030,0.98,1,0.41,0.00,0.00,0.00,0.01,0.04,0.40,0.00,0.00,0.00,0.73,0.94,0.00,0.00,0.03,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00
38,0,3.096,0.98,1,0.33,0.00,0.00,0.00,0.00,0.04,0.24,0.00,0.00,0.00,0.61,0.79,0.00,0.00,0.07,0.00,0.10,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00
39,0,3.162,0.98,1,0.26,0.00,0.00,0.00,0.00,0.00,0.10,0.00,0.00,0.00,0.57,0.61,0.00,0.00,0.10,0.00,0.12,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00
40,0,3.229,0.98,1,0.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.44,0.63,0.00,0.00,0.10,0.00,0.20,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00
41,0,3.296,0.98,1,0.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.42,0.65,0.00,0.00,0.06,0.00,0.10,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00
42,0,3.365,0.98,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.24,0.60,0.00,0.00,0.08,0.00,0.08,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00
43,0,3.431,0.98,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.24,0.47,0.00,0.00,0.15,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00
44,0,3.497,0.98,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.21,0.33,0.00,0.00,0.14,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
45,0,3.563,0.98,1,0.00,0.00,0.00,0.00,0.00,0.10,0.00,0.00,0.00,0.00,0.27,0.44,0.00,0.00,0.08,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
46,0,3.629,0.98,1,0.00,0.00,0.00,0.00,0.00,0.10,0.00,0.00,0.00,0.00,0.21,0.32,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
47,0,3.697,0.98,1,0.00,0.00,0.00,0.00,0.00,0.16,0.00,0.00,0.00,0.00,0.17,0.48,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
48,0,3.763,0.98,1,0.00,0.00,0.00,0.00,0.00,0.16,0.00,0.00,0.00,0.00,0.07,0.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
49,0,3.830,0.98,1,0.00,0.00,0.00,0.00,0.00,0.24,0.07,0.00,0.00,0.00,0.31,0.61,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
50,0,3.897,0.98,1,0.00,0.00,0.00,0.00,0.00,0.41,0.19,0.00,0.00,0.00,0.50,0.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
51,0,3.964,0.98,1,0.04,0.00,0.00,0.00,0.00,0.38,0.35,0.00,0.00,0.00,0.64,0.79,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
52,0,4.030,0.98,1,0.04,0.00,0.00,0.00,0.00,0.45,0.37,0.00,0.00,0.00,0.72,0.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00
53,0,4.097,0.98,1,0.04,0.00,0.00,0.00,0.00,0.37,0.32,0.00,0.00,0.00,0.58,0.87,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00
54,0,4.163,0.98,1,0.00,0.00,0.00,0.00,0.00,0.30,0.19,0.00,0.00,0.00,0.57,0.86,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00
55,0,4.230,0.98,1,0.00,0.00,0.00,0.00,0.00,0.15,0.10,0.00,0.00,0.00,0.35,0.70,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00
56,0,4.297,0.98,1,0.07,0.00,0.00,0.00,0.00,0.05,0.02,0.00,0.00,0.00,0.30,0.50,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00
57,0,4.363,0.98,1,0.07,0.00,0.00,0.00,0.00,0.05,0.00,0.00,0.00,0.00,0.17,0.34,0.00,0.00,0.02,0.02,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00
58,0,4.430,0.98,1,0.07,0.00,0.00,0.00,0.00,0.05,0.00,0.00,0.00,0.00,0.07,0.19,0.00,0.00,0.02,0.02,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
59,0,4.497,0.98,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.17,0.00,0.00,0.02,0.02,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
60,0,4.563,0.98,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.18,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
61,0,4.630,0.98,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.20,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
62,0,4.697,0.98,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.28,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
63,0,4.764,0.98,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.13,0.31,0.00,0.00,0.05,0.09,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
64,0,4.829,0.98,1,0.00,0.00,0.00,0.00,0.00,0.09,0.00,0.00,0.00,0.00,0.13,0.40,0.00,0.00,0.23,0.10,0.08,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
65,0,4.897,0.98,1,0.00,0.00,0.00,0.00,0.00,0.12,0.00,0.00,0.00,0.00,0.16,0.37,0.08,0.00,0.48,0.10,0.08,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
66,0,4.963,0.98,1,0.00,0.00,0.00,0.00,0.00,0.12,0.00,0.00,0.00,0.00,0.21,0.34,0.08,0.00,0.64,0.01,0.08,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
67,0,5.030,0.98,1,0.00,0.00,0.00,0.00,0.00,0.06,0.00,0.00,0.00,0.00,0.22,0.31,0.08,0.00,0.71,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
68,0,5.097,0.98,1,0.00,0.00,0.00,0.00,0.00,0.11,0.00,0.00,0.00,0.00,0.31,0.22,0.00,0.12,0.70,0.01,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
69,0,5.163,0.98,1,0.00,0.00,0.00,0.00,0.00,0.24,0.00,0.00,0.00,0.00,0.19,0.19,0.00,0.24,0.76,0.06,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
70,0,5.229,0.98,1,0.00,0.00,0.00,0.01,0.00,0.35,0.00,0.00,0.00,0.00,0.18,0.24,0.00,0.46,0.69,0.32,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
71,0,5.296,0.98,1,0.00,0.00,0.00,0.01,0.00,0.35,0.00,0.00,0.00,0.00,0.03,0.25,0.00,0.47,0.51,0.36,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
72,0,5.363,0.98,1,0.00,0.00,0.00,0.01,0.00,0.22,0.00,0.00,0.00,0.00,0.00,0.33,0.00,0.39,0.43,0.50,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
73,0,5.430,0.98,1,0.00,0.00,0.00,0.00,0.00,0.09,0.00,0.00,0.00,0.00,0.02,0.32,0.00,0.17,0.43,0.34,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
74,0,5.496,0.98,1,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.02,0.38,0.00,0.04,0.41,0.31,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
75,0,5.564,0.98,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.27,0.00,0.00,0.36,0.18,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
76,0,5.630,0.98,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.16,0.00,0.00,0.17,0.08,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
77,0,5.695,0.98,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.00,0.00,0.13,0.21,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
78,0,5.763,0.98,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.00,0.07,0.28,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
79,0,5.829,0.98,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.09,0.42,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
80,0,5.896,0.98,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.18,0.40,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
81,0,5.963,0.98,1,0.00,0.00,0.00,0.00,0.00,0.06,0.00,0.00,0.00,0.00,0.19,0.00,0.00,0.00,0.12,0.25,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
82,0,6.030,0.98,1,0.12,0.00,0.00,0.00,0.00,0.23,0.14,0.00,0.00,0.00,0.30,0.00,0.00,0.00,0.09,0.12,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
83,0,6.096,0.98,1,0.37,0.00,0.00,0.08,0.00,0.25,0.24,0.00,0.00,0.00,0.41,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
84,0,6.163,0.98,1,0.65,0.09,0.00,0.11,0.00,0.33,0.31,0.00,0.00,0.00,0.48,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
85,0,6.229,0.98,1,0.88,0.18,0.00,0.16,0.00,0.32,0.27,0.00,0.00,0.00,0.67,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
86,0,6.295,0.98,1,0.73,0.18,0.00,0.08,0.00,0.38,0.19,0.00,0.00,0.00,0.77,0.00,0.04,0.00,0.00,0.00,0.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
87,0,6.396,0.98,1,0.57,0.09,0.00,0.05,0.00,0.43,0.25,0.00,0.00,0.00,0.70,0.00,0.07,0.00,0.00,0.00,0.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
