frame,face_id,timestamp,confidence,success,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r,AU01_c,AU02_c,AU04_c,AU05_c,AU06_c,AU07_c,AU09_c,AU10_c,AU12_c,AU14_c,AU15_c,AU17_c,AU20_c,AU23_c,AU25_c,AU26_c,AU28_c,AU45_c
11,0,1.297,0.98,1,0.00,0.00,0.00,1.01,0.15,0.57,0.10,0.32,0.05,0.03,0.90,0.87,0.26,1.10,0.75,1.03,0.37,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0
12,0,1.363,0.98,1,0.85,0.57,0.43,0.98,0.28,0.56,0.01,0.01,0.26,0.41,0.70,0.44,0.40,0.52,0.56,0.52,0.39,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
13,0,1.430,0.98,1,0.82,0.79,0.15,0.17,0.22,0.29,0.00,0.09,0.29,0.56,0.38,0.17,0.35,0.28,0.14,0.02,0.35,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
14,0,1.496,0.98,1,0.41,0.37,0.35,0.34,0.24,0.37,0.28,0.02,0.19,0.44,0.56,0.16,0.58,0.59,0.22,0.00,0.51,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,0,1.563,0.98,1,0.72,0.76,0.22,0.52,0.19,0.52,0.03,0.13,0.22,0.63,0.02,0.05,0.37,0.46,0.07,0.02,0.48,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
16,0,1.630,0.98,1,0.73,0.91,0.11,0.03,0.19,0.35,0.01,0.19,0.25,0.71,0.00,0.10,0.33,0.53,0.03,0.04,0.12,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
17,0,1.697,0.98,1,0.54,0.73,0.37,0.48,0.16,0.16,0.13,0.28,0.30,0.84,0.09,0.03,0.30,0.45,0.04,0.00,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
18,0,1.764,0.98,1,0.67,0.54,0.51,0.02,0.26,0.44,0.14,0.29,0.38,0.95,0.06,0.02,0.35,0.39,0.07,0.09,0.27,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
19,0,1.830,0.98,1,0.53,0.76,0.37,0.42,0.34,0.17,0.03,0.17,0.44,0.85,0.11,0.29,0.47,0.46,0.19,0.10,0.47,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
20,0,1.896,0.98,1,0.05,0.50,0.33,0.04,0.05,0.00,0.10,0.19,0.32,0.64,0.13,0.36,0.53,0.01,0.00,0.11,1.23,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
21,0,1.963,0.98,1,0.06,0.44,0.43,0.00,0.19,0.35,0.26,0.15,0.30,0.44,0.00,0.20,0.50,0.00,0.03,0.00,1.35,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
22,0,2.030,0.98,1,0.23,0.16,0.20,0.22,0.10,0.06,0.11,0.19,0.27,0.47,0.00,0.14,0.65,0.01,0.27,0.31,1.36,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
23,0,2.097,0.98,1,0.18,0.44,0.19,0.70,0.09,0.10,0.26,0.28,0.28,0.32,0.09,0.22,0.48,0.07,0.43,0.17,1.15,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
24,0,2.163,0.98,1,0.30,0.30,0.36,0.40,0.10,0.12,0.24,0.27,0.28,0.30,0.10,0.33,0.50,0.00,0.31,0.01,1.38,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
25,0,2.230,0.98,1,0.01,0.01,0.09,0.69,0.04,0.30,0.34,0.11,0.32,0.04,0.19,0.32,0.37,0.38,0.15,0.26,1.24,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
26,0,2.297,0.98,1,0.50,0.24,0.57,0.36,0.04,0.30,0.29,0.30,0.31,0.42,0.11,0.38,0.49,0.04,0.39,0.01,1.04,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
27,0,2.365,0.98,1,0.03,0.12,0.29,0.69,0.10,0.24,0.21,0.00,0.33,0.01,0.02,0.34,0.43,0.41,0.21,0.15,0.69,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
28,0,2.430,0.98,1,0.25,0.24,0.18,0.45,0.05,0.15,0.20,0.26,0.39,0.09,0.37,0.34,0.10,0.03,0.22,0.14,0.93,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
29,0,2.496,0.98,1,0.25,0.72,0.23,0.31,0.08,0.35,0.23,0.27,0.31,0.36,0.32,0.37,0.22,0.04,0.27,0.05,1.06,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
30,0,2.597,0.98,1,0.00,0.05,0.08,0.26,0.00,0.13,0.15,0.16,0.12,0.09,0.41,0.39,0.16,0.30,0.35,0.29,0.70,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
31,0,2.698,0.98,1,0.58,0.34,0.55,0.01,0.10,0.27,0.12,0.27,0.25,0.43,0.12,0.40,0.20,0.02,0.22,0.17,0.92,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
32,0,2.764,0.98,1,0.51,0.59,0.37,0.00,0.11,0.05,0.07,0.30,0.26,0.49,0.16,0.39,0.17,0.00,0.22,0.06,0.97,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
33,0,2.829,0.98,1,0.16,0.02,0.05,0.49,0.02,0.00,0.19,0.00,0.16,0.20,0.22,0.22,0.11,0.35,0.27,0.35,0.63,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
34,0,2.897,0.98,1,0.51,0.76,0.26,0.20,0.18,0.00,0.12,0.17,0.32,0.45,0.20,0.29,0.38,0.06,0.37,0.16,0.73,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
35,0,2.965,0.98,1,0.02,0.07,0.10,0.54,0.03,0.04,0.16,0.00,0.11,0.00,0.29,0.42,0.33,0.53,0.11,0.26,0.67,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36,0,3.030,0.98,1,0.23,0.62,0.16,0.04,0.13,0.14,0.11,0.17,0.13,0.24,0.40,0.30,0.43,0.14,0.32,0.24,0.58,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
37,0,3.098,0.98,1,0.00,0.01,0.00,0.67,0.00,0.40,0.08,0.07,0.09,0.00,0.35,0.27,0.32,0.62,0.34,0.33,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
38,0,3.163,0.98,1,0.35,0.73,0.25,0.54,0.09,0.60,0.12,0.16,0.22,0.42,0.37,0.33,0.39,0.19,0.31,0.26,0.74,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
39,0,3.230,0.98,1,0.20,0.36,0.24,0.70,0.02,0.22,0.13,0.10,0.09,0.13,0.49,0.36,0.33,0.64,0.24,0.37,0.54,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
40,0,3.297,0.98,1,0.56,0.49,0.37,0.18,0.03,0.28,0.13,0.14,0.07,0.11,0.31,0.26,0.25,0.20,0.26,0.07,0.38,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
41,0,3.365,0.98,1,0.05,0.00,0.01,0.28,0.00,0.00,0.16,0.00,0.09,0.00,0.39,0.22,0.13,0.56,0.14,0.34,0.24,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
42,0,3.431,0.98,1,0.45,0.28,0.32,0.28,0.07,0.15,0.05,0.27,0.24,0.27,0.48,0.22,0.20,0.23,0.09,0.23,0.20,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,0,3.498,0.98,1,0.10,0.16,0.17,0.59,0.05,0.17,0.16,0.09,0.14,0.07,0.33,0.47,0.18,0.65,0.13,0.43,0.29,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
44,0,3.564,0.98,1,0.54,0.52,0.24,0.21,0.05,0.30,0.04,0.30,0.16,0.43,0.26,0.46,0.33,0.24,0.08,0.10,0.37,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
45,0,3.631,0.98,1,0.17,0.14,0.22,0.31,0.09,0.16,0.11,0.01,0.12,0.14,0.42,0.49,0.33,0.58,0.21,0.23,0.44,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,0,3.698,0.98,1,0.55,0.47,0.22,0.14,0.14,0.48,0.07,0.33,0.14,0.42,0.45,0.47,0.16,0.22,0.00,0.31,0.46,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,0,3.765,0.98,1,0.12,0.33,0.12,0.51,0.08,0.02,0.07,0.03,0.09,0.00,0.36,0.41,0.12,0.53,0.45,0.30,0.27,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,0,3.831,0.98,1,0.48,0.55,0.29,0.18,0.09,0.30,0.06,0.08,0.19,0.39,0.31,0.46,0.23,0.13,0.20,0.19,0.44,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,0,3.896,0.98,1,0.17,0.06,0.03,0.27,0.06,0.56,0.07,0.00,0.11,0.19,0.26,0.42,0.30,0.51,0.28,0.34,0.25,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
50,0,3.965,0.98,1,0.51,0.58,0.27,0.23,0.10,0.35,0.07,0.04,0.08,0.36,0.23,0.20,0.00,0.10,0.30,0.01,0.17,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,0,4.029,0.98,1,0.13,0.37,0.00,0.33,0.07,0.20,0.07,0.01,0.04,0.00,0.26,0.33,0.10,0.50,0.24,0.65,0.25,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
52,0,4.096,0.98,1,0.43,0.72,0.18,0.04,0.08,0.20,0.08,0.06,0.15,0.34,0.12,0.27,0.22,0.07,0.35,0.27,0.17,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,0,4.196,0.98,1,0.28,0.50,0.10,0.29,0.07,0.17,0.04,0.00,0.11,0.01,0.37,0.29,0.17,0.43,0.18,0.48,0.23,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
54,0,4.296,0.98,1,0.63,0.76,0.11,0.44,0.07,0.46,0.10,0.15,0.23,0.31,0.14,0.19,0.13,0.09,0.47,0.16,0.17,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,0,4.363,0.98,1,0.30,0.40,0.10,0.33,0.07,0.09,0.06,0.07,0.14,0.04,0.36,0.25,0.28,0.48,0.11,0.31,0.05,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
56,0,4.431,0.98,1,0.64,0.76,0.21,0.19,0.08,0.21,0.01,0.01,0.11,0.12,0.15,0.19,0.10,0.06,0.20,0.17,0.29,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
57,0,4.496,0.98,1,0.24,0.45,0.12,0.33,0.13,0.48,0.06,0.02,0.14,0.03,0.40,0.18,0.00,0.43,0.14,0.45,0.00,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,0,4.563,0.98,1,0.59,0.92,0.46,0.18,0.12,0.44,0.10,0.10,0.16,0.16,0.37,0.35,0.31,0.07,0.10,0.30,0.40,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
59,0,4.629,0.98,1,0.34,0.22,0.00,0.37,0.10,0.56,0.11,0.00,0.18,0.11,0.39,0.25,0.11,0.50,0.15,0.31,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
60,0,4.696,0.98,1,0.75,0.88,0.19,0.18,0.25,0.79,0.00,0.04,0.12,0.16,0.31,0.42,0.24,0.31,0.01,0.31,0.00,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,0,4.762,0.98,1,0.35,0.59,0.00,0.63,0.04,0.35,0.03,0.00,0.06,0.00,0.31,0.44,0.04,0.65,0.08,0.06,0.00,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
62,0,4.829,0.98,1,0.74,0.83,0.08,0.69,0.11,0.25,0.00,0.08,0.07,0.16,0.25,0.32,0.14,0.34,0.21,0.33,0.00,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,0,4.896,0.98,1,0.62,0.71,0.14,0.89,0.00,0.32,0.00,0.00,0.03,0.13,0.18,0.39,0.00,0.54,0.17,0.32,0.00,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,0,4.962,0.98,1,0.86,0.84,0.09,0.74,0.08,0.02,0.00,0.00,0.05,0.45,0.22,0.42,0.14,0.33,0.39,0.21,0.00,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65,0,5.029,0.98,1,0.55,0.63,0.00,0.75,0.03,0.32,0.02,0.00,0.00,0.02,0.34,0.46,0.17,0.61,0.20,0.21,0.00,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,0,5.095,0.98,1,0.90,0.97,0.04,0.49,0.11,0.39,0.02,0.04,0.03,0.53,0.22,0.42,0.04,0.35,0.18,0.22,0.00,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,0,5.162,0.98,1,0.52,0.81,0.00,0.47,0.00,0.14,0.04,0.00,0.00,0.22,0.36,0.54,0.27,0.58,0.24,0.38,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
68,0,5.229,0.98,1,0.84,1.08,0.08,0.29,0.05,0.25,0.00,0.07,0.04,0.38,0.20,0.41,0.29,0.24,0.29,0.16,0.01,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,0,5.295,0.98,1,0.11,0.41,0.00,1.04,0.00,0.24,0.14,0.00,0.00,0.22,0.62,0.68,0.40,0.90,0.03,0.34,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70,0,5.362,0.98,1,0.32,0.44,0.01,1.05,0.06,0.22,0.09,0.00,0.14,0.10,0.42,0.50,0.33,0.77,0.08,0.34,0.00,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,0,5.429,0.98,1,0.67,1.05,0.13,0.90,0.15,0.05,0.00,0.08,0.03,0.25,0.27,0.45,0.08,0.36,0.11,0.14,0.29,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,0,5.495,0.98,1,0.45,0.66,0.05,0.74,0.10,0.42,0.08,0.04,0.04,0.09,0.37,0.41,0.09,0.66,0.28,0.51,0.32,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,0,5.564,0.98,1,0.48,0.76,0.12,0.52,0.21,0.24,0.09,0.03,0.03,0.38,0.33,0.39,0.00,0.27,0.33,0.36,0.18,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,0,5.628,0.98,1,0.38,0.35,0.00,0.67,0.01,0.13,0.07,0.00,0.00,0.04,0.49,0.52,0.15,0.62,0.14,0.20,0.42,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,0,5.729,0.98,1,0.72,1.10,0.34,0.68,0.20,0.00,0.20,0.08,0.05,0.28,0.29,0.50,0.02,0.32,0.11,0.21,0.29,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
76,0,5.829,0.98,1,0.19,0.68,0.07,0.77,0.26,0.21,0.26,0.00,0.00,0.23,0.28,0.57,0.18,0.71,0.09,0.59,0.59,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,0,5.929,0.98,1,0.07,0.26,0.87,0.66,0.31,1.05,0.24,0.01,0.00,0.16,0.48,0.58,0.17,0.46,0.25,0.45,1.13,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78,0,5.997,0.98,1,0.29,0.35,1.03,0.59,0.35,1.04,0.15,0.05,0.00,0.10,0.17,0.50,0.04,0.42,0.00,0.22,1.10,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
79,0,6.062,0.98,1,0.33,0.59,1.16,0.27,0.49,1.22,0.12,0.16,0.00,0.15,0.11,0.42,0.04,0.41,0.00,0.36,1.41,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,0,6.130,0.98,1,0.55,0.40,1.48,0.12,0.55,1.35,0.21,0.30,0.00,0.40,0.09,0.52,0.11,0.52,0.00,0.19,0.90,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
81,0,6.195,0.98,1,0.46,0.33,1.31,0.42,0.46,1.39,0.09,0.33,0.00,0.26,0.07,0.48,0.10,0.50,0.00,0.20,1.12,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
82,0,6.262,0.98,1,0.62,0.35,1.51,0.40,0.47,1.11,0.09,0.16,0.00,0.41,0.04,0.48,0.20,0.42,0.02,0.26,0.98,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
83,0,6.330,0.98,1,0.47,0.50,1.27,0.81,0.03,0.00,0.00,0.01,0.00,0.13,0.11,0.29,0.26,0.13,0.20,0.36,2.56,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
84,0,6.394,0.98,1,0.52,0.44,1.25,0.54,0.16,0.15,0.01,0.12,0.02,0.32,0.03,0.26,0.18,0.18,0.00,0.43,2.03,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
85,0,6.463,0.98,1,0.57,0.58,1.24,0.02,0.41,0.91,0.07,0.07,0.00,0.28,0.11,0.28,0.02,0.29,0.02,0.36,1.69,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
86,0,6.530,0.98,1,0.67,0.45,1.12,0.66,0.45,0.67,0.00,0.11,0.00,0.22,0.24,0.55,0.10,0.53,0.06,0.14,0.74,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
87,0,6.596,0.98,1,0.75,0.44,1.16,0.54,0.44,0.77,0.09,0.27,0.02,0.22,0.22,0.37,0.26,0.41,0.00,0.21,0.34,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
