frame,face_id,timestamp,confidence,success,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r,AU01_c,AU02_c,AU04_c,AU05_c,AU06_c,AU07_c,AU09_c,AU10_c,AU12_c,AU14_c,AU15_c,AU17_c,AU20_c,AU23_c,AU25_c,AU26_c,AU28_c,AU45_c
11,0,1.331,0.98,1,0.17,0.41,0.02,0.40,0.04,0.20,0.05,0.29,0.23,0.55,0.04,0.35,0.29,0.54,0.30,0.45,0.89,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,0,1.397,0.98,1,0.19,0.66,0.00,0.25,0.00,0.44,0.17,0.09,0.00,0.88,0.18,0.21,0.46,0.51,0.53,0.33,0.71,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
13,0,1.464,0.98,1,0.36,0.85,0.27,0.25,0.15,0.61,0.15,0.14,0.15,0.94,0.20,0.18,0.51,0.56,0.02,0.31,0.46,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,0,1.531,0.98,1,0.42,1.04,0.20,0.14,0.05,0.41,0.18,0.19,0.07,0.66,0.26,0.21,0.44,0.57,0.02,0.16,0.51,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,0,1.598,0.98,1,0.32,1.04,0.11,0.09,0.09,0.27,0.09,0.27,0.18,0.83,0.24,0.33,0.35,0.64,0.31,0.45,0.11,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,0,1.664,0.98,1,0.38,1.29,0.30,0.23,0.01,0.48,0.05,0.19,0.09,0.82,0.20,0.25,0.20,0.73,0.42,0.29,0.21,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,0,1.731,0.98,1,0.24,1.20,0.04,0.00,0.04,0.44,0.09,0.11,0.28,0.91,0.21,0.09,0.13,0.49,0.24,0.27,0.16,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,0,1.798,0.98,1,0.11,0.75,0.00,0.43,0.00,0.04,0.00,0.14,0.36,1.08,0.00,0.08,0.48,0.20,0.00,0.07,2.52,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
19,0,1.865,0.98,1,0.03,0.64,0.00,0.37,0.00,0.02,0.00,0.24,0.41,1.01,0.37,0.01,0.16,0.38,0.00,0.00,2.47,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
20,0,1.931,0.98,1,0.07,0.41,0.04,0.02,0.00,0.47,0.09,0.00,0.20,1.35,0.00,0.04,0.02,0.44,0.00,0.00,2.08,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
21,0,1.998,0.98,1,0.00,0.02,0.00,0.05,0.00,0.98,0.14,0.09,0.00,1.33,0.00,0.00,0.02,0.52,0.00,0.00,1.64,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,0,2.065,0.93,1,0.00,0.00,0.00,0.00,0.03,0.74,0.77,0.06,0.00,1.63,0.19,0.63,0.00,0.46,0.00,0.00,1.72,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
23,0,2.131,0.93,1,0.00,0.30,0.00,0.02,0.03,0.08,0.85,0.25,0.02,1.96,0.36,0.77,0.15,0.42,0.00,0.00,2.03,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
24,0,2.198,0.98,1,0.47,0.49,0.00,0.00,0.11,0.70,0.88,0.32,0.00,1.61,0.87,0.79,0.01,0.20,0.00,0.00,1.83,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
25,0,2.264,0.98,1,0.48,0.64,0.00,0.03,0.00,0.19,1.02,0.43,0.00,2.13,0.61,0.69,0.39,0.22,0.05,0.10,1.47,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
26,0,2.331,0.98,1,0.11,0.47,0.40,0.00,0.25,1.68,1.02,0.23,0.04,1.70,1.47,0.85,0.19,0.39,0.00,0.05,1.64,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
27,0,2.400,0.98,1,0.00,0.00,0.95,0.00,0.00,1.68,0.03,0.40,0.29,0.64,0.29,0.77,0.41,1.13,0.48,1.13,0.88,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
28,0,2.597,0.98,1,0.00,0.03,0.75,0.51,0.09,0.57,0.42,0.75,0.15,0.88,0.45,1.24,0.77,1.06,0.73,1.37,0.14,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
29,0,2.864,0.98,1,0.00,0.29,1.29,0.27,0.03,1.08,0.49,0.00,0.24,0.71,0.55,0.48,0.67,0.85,1.35,1.62,0.66,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,0,3.066,0.98,1,0.00,0.90,0.00,0.75,0.00,0.27,0.34,0.00,0.23,0.77,0.86,0.00,0.00,1.63,0.44,1.23,0.62,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
31,0,3.131,0.98,1,0.31,1.19,0.57,0.58,0.00,0.00,0.34,0.00,0.22,0.56,0.28,0.24,0.00,1.39,0.53,1.32,0.02,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,0,3.198,0.98,1,0.52,1.18,1.11,0.96,0.00,0.61,0.00,0.00,0.29,0.63,0.01,0.72,0.04,1.19,0.97,1.70,0.00,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
33,0,3.263,0.98,1,0.52,1.10,0.92,0.96,0.03,0.25,0.00,0.02,0.25,0.99,0.00,0.41,0.00,1.18,0.76,1.36,0.37,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,0,3.330,0.98,1,0.09,0.89,1.24,0.57,0.03,0.25,0.06,0.00,0.27,0.99,0.03,0.41,0.13,1.27,0.74,1.22,0.00,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,0,3.397,0.98,1,0.13,0.26,1.79,0.53,0.17,0.43,0.02,0.01,0.22,0.99,0.00,0.40,0.05,1.32,0.58,1.10,0.15,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,0,3.464,0.98,1,0.37,0.00,2.17,0.37,0.27,0.76,0.65,0.09,0.00,1.40,0.18,0.50,0.00,1.23,0.29,0.81,0.79,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,0,3.531,0.98,1,0.39,0.00,1.94,0.06,0.43,0.73,0.60,0.00,0.00,1.79,0.04,0.43,0.00,1.22,0.16,0.68,0.73,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,0,3.598,0.98,1,0.84,0.26,2.44,0.60,0.71,1.57,1.03,0.01,0.00,1.69,0.00,0.59,0.52,1.10,0.00,0.67,0.25,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,0,3.664,0.98,1,0.78,0.00,2.10,0.30,0.79,1.31,0.98,0.30,0.00,1.90,0.06,0.92,0.49,1.11,0.01,1.07,0.36,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
40,0,3.731,0.98,1,1.06,0.00,1.72,0.16,0.58,1.27,0.82,0.21,0.00,1.72,0.15,0.47,0.29,0.80,0.00,0.74,0.62,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,0,3.798,0.98,1,0.98,0.00,1.80,0.69,0.64,1.35,0.64,0.00,0.00,1.76,0.37,0.45,0.24,0.93,0.00,0.87,0.21,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,0,3.864,0.98,1,1.36,0.06,1.57,0.54,0.66,1.13,0.81,0.01,0.00,1.58,0.02,0.23,0.17,0.76,0.16,0.78,0.42,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,0,3.930,0.98,1,1.03,0.10,2.25,1.20,0.36,0.79,0.46,0.03,0.00,1.16,0.48,0.36,0.00,1.34,0.53,0.77,0.37,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,0,3.998,0.98,1,1.07,0.25,1.38,1.21,0.23,1.02,0.40,0.00,0.00,1.35,0.09,0.00,0.06,1.67,0.02,1.08,0.87,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,0,4.065,0.88,1,0.34,0.72,2.19,0.43,0.02,0.02,0.00,0.00,0.00,0.50,1.20,1.31,0.00,1.21,0.84,1.34,0.06,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
46,0,4.196,0.98,1,1.36,0.55,1.56,0.86,0.00,0.00,0.00,0.55,0.13,0.58,0.41,0.60,1.18,0.59,1.83,1.23,0.41,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
47,0,4.330,0.98,1,1.24,0.94,1.72,0.82,0.00,0.14,0.02,0.55,0.36,0.38,1.65,0.28,1.18,0.00,2.53,1.58,0.77,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
48,0,4.397,0.98,1,1.14,1.47,2.18,0.97,0.00,0.62,0.51,0.58,0.37,0.46,1.39,0.68,1.14,0.00,2.14,1.30,0.88,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,0,4.464,0.98,1,0.42,1.77,2.25,0.43,0.11,0.80,0.87,0.54,0.41,0.87,0.66,0.18,0.76,0.00,1.71,1.56,0.49,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,0,4.530,0.98,1,0.38,1.65,1.93,0.88,0.02,1.07,0.97,0.69,0.28,1.11,0.50,0.08,0.78,0.07,1.99,0.99,0.66,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,0,4.597,0.98,1,0.50,1.92,1.99,1.05,0.00,0.99,1.04,0.45,0.31,1.25,0.49,0.32,0.48,0.24,1.57,0.99,0.70,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
52,0,4.697,0.98,1,0.15,1.63,2.13,0.79,0.00,0.81,0.41,0.56,0.51,1.14,0.48,0.02,0.32,0.26,1.68,0.86,0.75,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,0,4.796,0.98,1,0.35,1.34,1.79,0.20,0.00,0.69,0.62,0.43,0.40,1.08,0.33,0.00,0.29,0.22,1.78,0.93,0.96,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,0,4.863,0.98,1,0.76,1.85,2.08,0.31,0.09,0.42,0.34,0.46,0.47,0.75,0.66,0.00,0.43,0.16,1.65,0.86,0.12,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,0,4.929,0.98,1,0.71,1.27,2.02,0.44,0.00,0.42,0.10,0.53,0.54,0.85,0.90,0.09,0.54,0.20,1.69,0.84,0.68,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,0,4.998,0.98,1,0.65,1.68,1.64,0.02,0.11,0.32,0.35,0.49,0.52,0.95,0.34,0.07,0.47,0.42,1.86,0.98,0.10,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,0,5.065,0.98,1,0.98,1.73,1.43,0.33,0.26,0.80,0.18,0.40,0.56,1.16,0.46,0.03,0.37,0.51,1.44,0.72,0.52,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,0,5.130,0.98,1,2.12,1.29,1.39,1.45,0.20,1.51,0.00,0.40,0.56,0.40,0.36,0.25,0.55,0.69,1.61,0.43,0.27,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
59,0,5.196,0.98,1,2.62,1.94,1.04,1.39,0.04,1.23,0.00,0.37,0.29,0.29,0.75,0.90,1.12,0.76,2.22,0.41,1.45,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
60,0,5.263,0.98,1,1.89,1.07,0.00,0.78,0.00,0.02,0.00,0.01,0.40,0.00,0.32,0.25,0.29,0.58,1.47,0.04,2.06,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
61,0,5.330,0.98,1,1.16,1.27,0.01,1.07,0.00,0.00,0.29,0.00,0.01,0.03,0.10,0.27,0.00,0.82,0.70,0.24,1.84,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
62,0,5.397,0.98,1,1.31,1.58,0.36,0.00,0.40,0.00,0.48,0.00,0.12,0.48,0.38,0.69,0.00,0.09,0.45,0.12,0.72,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
63,0,5.463,0.98,1,0.54,0.58,0.00,0.08,0.32,0.00,0.63,0.00,0.04,0.00,0.43,0.19,0.00,0.34,0.00,0.45,0.82,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
64,0,5.529,0.98,1,0.00,0.00,0.00,0.28,0.17,0.00,0.43,0.74,0.09,0.00,0.33,0.00,0.00,0.38,0.05,0.91,1.12,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
65,0,5.596,0.98,1,0.00,0.00,0.00,0.03,0.14,0.61,0.85,0.90,0.00,0.00,0.03,0.00,0.00,0.71,0.83,0.51,1.15,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
66,0,5.662,0.98,1,0.00,0.00,0.00,0.08,0.50,1.56,0.98,0.73,0.00,0.00,0.10,0.00,0.02,1.08,0.61,0.62,1.41,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
67,0,5.730,0.98,1,0.00,0.00,0.00,0.00,0.31,0.93,0.86,1.01,0.02,0.48,0.43,0.00,0.01,0.81,0.54,0.80,1.80,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
68,0,5.797,0.98,1,0.00,0.00,0.00,0.00,0.89,0.37,0.89,1.44,0.05,0.82,0.49,0.00,0.43,0.36,0.15,0.36,2.40,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
69,0,5.864,0.98,1,0.14,0.00,0.00,0.61,0.62,0.00,1.16,1.73,0.27,0.87,0.07,0.55,1.52,0.00,0.23,1.02,2.96,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
70,0,5.930,0.98,1,0.79,0.00,0.00,0.02,0.94,0.57,1.02,1.61,0.01,1.47,0.01,0.18,1.94,0.00,0.61,1.13,2.59,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
71,0,5.996,0.98,1,1.30,0.95,0.03,0.00,1.19,1.29,1.33,1.21,0.04,1.45,0.00,0.03,1.35,0.00,0.80,1.08,2.24,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
72,0,6.063,0.98,1,1.62,1.69,0.48,0.58,0.97,0.10,1.26,1.14,0.14,0.68,0.62,0.53,1.94,0.00,0.69,0.34,1.77,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
73,0,6.129,0.98,1,1.47,1.26,0.94,0.59,0.75,0.00,0.93,1.23,0.28,0.73,1.04,0.66,2.09,0.00,1.39,0.61,1.68,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
74,0,6.196,0.98,1,1.25,1.41,1.11,0.00,0.75,0.32,0.86,1.31,0.52,0.96,1.01,0.68,1.81,0.00,1.70,0.71,1.33,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
75,0,6.296,0.98,1,1.06,1.92,1.44,0.06,0.64,1.59,1.18,1.31,0.52,1.14,0.89,1.07,2.07,0.00,1.67,1.07,1.04,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
76,0,6.397,0.98,1,0.90,2.17,1.58,0.34,0.63,1.25,1.02,1.24,0.51,1.55,0.93,0.65,2.08,0.01,1.75,1.01,0.58,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
77,0,6.496,0.98,1,1.17,2.56,2.01,0.63,0.81,1.75,0.87,0.73,0.43,1.15,0.83,0.60,1.69,0.20,1.91,0.91,0.00,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
78,0,6.562,0.98,1,1.39,2.36,2.26,0.10,0.77,2.22,0.83,0.68,0.33,1.21,0.97,0.40,1.49,0.15,2.10,0.75,0.11,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
79,0,6.630,0.98,1,1.22,2.31,2.37,0.25,0.75,1.95,0.89,0.45,0.29,0.84,0.87,0.57,1.62,0.32,1.93,0.73,0.54,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
80,0,6.696,0.98,1,1.30,2.09,2.56,0.31,0.88,1.71,1.22,0.58,0.25,1.14,0.73,0.54,1.08,0.52,1.82,0.67,0.03,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
81,0,6.763,0.98,1,1.60,2.11,2.84,0.62,0.92,1.97,1.08,0.42,0.28,1.03,0.69,0.83,1.11,0.59,1.89,0.63,0.17,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
82,0,6.829,0.98,1,1.61,2.30,3.15,0.48,0.91,2.09,1.01,0.29,0.20,1.21,0.74,0.91,0.98,0.78,1.93,0.56,0.46,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
83,0,6.896,0.98,1,1.72,2.09,3.15,0.26,0.93,2.04,1.13,0.28,0.29,1.11,0.63,0.97,0.80,1.03,1.65,0.94,0.29,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
84,0,6.962,0.98,1,1.63,1.81,3.30,0.23,1.02,2.11,1.29,0.30,0.28,0.80,0.51,0.70,0.68,1.11,1.66,0.89,0.05,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
85,0,7.029,0.98,1,1.51,1.88,3.36,0.49,1.18,2.07,1.10,0.42,0.37,1.03,0.23,0.86,1.00,1.23,1.54,0.92,0.29,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
86,0,7.096,0.98,1,1.61,1.89,3.60,0.53,1.08,2.29,1.08,0.35,0.31,0.96,0.34,0.65,0.74,1.15,1.63,0.88,0.30,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
87,0,7.163,0.98,1,1.57,1.82,3.62,0.44,1.07,2.09,1.00,0.37,0.34,0.99,0.24,0.80,0.81,1.11,1.56,0.75,0.24,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
