frame,face_id,timestamp,confidence,success,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r,AU01_c,AU02_c,AU04_c,AU05_c,AU06_c,AU07_c,AU09_c,AU10_c,AU12_c,AU14_c,AU15_c,AU17_c,AU20_c,AU23_c,AU25_c,AU26_c,AU28_c,AU45_c
11,0,1.295,0.98,1,0.02,0.00,0.00,0.22,0.01,0.12,0.09,0.03,0.02,0.00,0.53,0.56,0.13,0.14,0.21,0.28,0.46,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,0,1.362,0.98,1,0.08,0.02,0.01,0.43,0.02,0.21,0.10,0.00,0.08,0.00,0.27,0.33,0.09,0.09,0.28,0.25,0.41,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,0,1.429,0.98,1,0.15,0.24,0.05,0.26,0.03,0.28,0.12,0.01,0.05,0.02,0.22,0.27,0.05,0.05,0.30,0.07,0.49,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,0,1.495,0.98,1,0.27,0.27,0.01,0.28,0.11,0.35,0.13,0.21,0.11,0.17,0.34,0.26,0.01,0.05,0.02,0.23,0.43,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,0,1.562,0.98,1,0.14,0.13,0.00,0.27,0.09,0.39,0.00,0.20,0.11,0.27,0.53,0.44,0.03,0.14,0.14,0.46,0.53,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,0,1.629,0.98,1,0.05,0.00,0.13,0.07,0.11,0.36,0.16,0.26,0.05,0.34,0.04,0.26,0.12,0.10,0.05,0.37,0.53,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,0,1.696,0.98,1,0.00,0.00,0.00,0.02,0.03,0.14,0.11,0.24,0.03,0.12,0.29,0.36,0.01,0.09,0.13,0.25,0.63,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
18,0,1.762,0.98,1,0.08,0.21,0.02,0.38,0.00,0.00,0.02,0.13,0.00,0.40,0.02,0.46,0.30,0.01,0.05,0.28,1.84,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
19,0,1.828,0.98,1,0.26,0.39,0.21,0.80,0.00,0.00,0.02,0.05,0.00,0.63,0.02,0.23,0.25,0.00,0.21,0.31,2.17,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
20,0,1.895,0.98,1,0.00,0.25,0.26,0.30,0.20,0.00,0.05,0.21,0.15,0.43,0.00,0.30,0.29,0.04,0.07,0.40,1.60,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
21,0,1.962,0.98,1,0.00,0.06,0.26,0.20,0.15,0.00,0.13,0.17,0.13,0.15,0.13,0.34,0.00,0.36,0.00,0.16,1.24,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
22,0,2.028,0.98,1,0.13,0.05,0.20,0.10,0.06,0.53,0.09,0.25,0.07,0.11,0.12,0.02,0.11,0.33,0.02,0.23,1.07,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
23,0,2.095,0.98,1,0.12,0.00,0.07,0.10,0.11,0.36,0.00,0.36,0.08,0.32,0.21,0.17,0.20,0.31,0.40,0.35,0.83,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,0,2.162,0.98,1,0.02,0.12,0.13,0.08,0.16,0.65,0.10,0.27,0.14,0.29,0.08,0.16,0.08,0.36,0.07,0.44,0.52,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
25,0,2.229,0.98,1,0.30,0.26,0.03,0.14,0.08,0.31,0.21,0.38,0.20,0.17,0.03,0.29,0.00,0.13,0.00,0.49,0.79,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
26,0,2.295,0.98,1,0.31,0.54,0.14,0.71,0.00,0.02,0.11,0.48,0.26,0.80,0.14,0.19,0.15,0.00,0.31,0.28,1.86,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
27,0,2.362,0.98,1,0.09,0.43,0.22,0.19,0.17,0.00,0.19,0.49,0.25,0.79,0.07,0.38,0.32,0.02,0.50,0.19,1.79,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
28,0,2.428,0.98,1,0.05,0.00,0.12,0.00,0.22,0.10,0.28,0.35,0.14,0.54,0.07,0.07,0.02,0.32,0.22,0.15,1.19,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
29,0,2.495,0.98,1,0.16,0.20,0.18,0.09,0.18,0.44,0.35,0.31,0.21,0.26,0.47,0.00,0.01,0.38,0.00,0.41,0.67,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
30,0,2.562,0.98,1,0.00,0.00,0.08,0.24,0.02,0.49,0.20,0.20,0.14,0.18,0.14,0.31,0.16,0.41,0.24,0.02,0.13,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
31,0,2.628,0.98,1,0.00,0.00,0.00,0.00,0.33,0.77,0.19,0.04,0.12,0.30,0.23,0.14,0.23,0.47,0.00,0.17,0.02,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
32,0,2.695,0.98,1,0.00,0.37,0.08,0.01,0.39,1.33,0.55,0.39,0.17,0.64,0.00,0.13,0.23,0.06,0.00,0.00,0.47,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
33,0,2.762,0.98,1,0.04,0.01,0.09,0.00,0.44,1.09,0.28,0.44,0.20,0.51,0.07,0.17,0.21,0.17,0.00,0.27,0.93,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
34,0,2.828,0.98,1,0.05,0.16,0.00,0.11,0.46,1.25,0.28,0.26,0.07,0.23,0.00,0.22,0.04,0.31,0.15,0.26,0.68,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
35,0,2.895,0.98,1,0.07,0.00,0.00,0.56,0.22,1.17,0.26,0.16,0.09,0.76,0.00,0.00,0.21,0.13,0.39,0.35,0.62,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
36,0,2.962,0.98,1,0.17,0.00,0.25,0.35,0.33,0.99,0.10,0.12,0.01,0.65,0.00,0.00,0.00,0.66,0.11,0.29,0.30,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
37,0,3.029,0.98,1,0.00,0.00,0.00,0.33,0.25,0.81,0.14,0.00,0.02,0.35,0.00,0.00,0.00,0.92,0.03,0.30,0.62,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
38,0,3.095,0.98,1,0.20,0.09,0.02,0.42,0.30,1.32,0.01,0.00,0.00,0.83,0.00,0.05,0.00,1.22,0.00,0.38,0.02,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
39,0,3.161,0.88,1,0.62,0.00,1.01,0.56,0.33,0.96,0.00,0.00,0.00,1.38,0.37,0.64,0.02,0.91,0.40,0.06,0.55,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
40,0,3.328,0.98,1,0.00,0.00,0.00,0.34,0.26,1.34,0.28,0.36,0.17,0.19,0.13,0.00,0.02,0.47,0.70,0.68,0.00,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
41,0,3.495,0.98,1,0.48,0.00,0.01,0.65,0.04,0.82,0.07,0.62,0.39,0.36,0.72,0.04,0.13,0.00,0.45,0.47,0.37,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
42,0,3.562,0.98,1,0.48,0.00,0.30,0.00,0.00,0.45,0.00,0.33,0.31,0.53,0.41,0.21,0.20,0.00,1.16,0.53,1.21,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
43,0,3.629,0.98,1,0.25,0.24,0.33,0.20,0.09,0.54,0.39,0.33,0.26,0.65,0.03,0.02,0.21,0.30,0.33,0.62,0.27,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
44,0,3.695,0.98,1,0.26,0.00,0.00,0.24,0.15,0.98,0.17,0.32,0.39,0.74,0.11,0.32,0.52,0.17,0.72,0.44,0.23,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
45,0,3.762,0.98,1,0.27,0.15,0.00,0.00,0.00,0.86,0.16,0.19,0.30,0.70,0.10,0.09,0.04,0.47,0.89,0.16,0.73,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
46,0,3.828,0.98,1,0.02,0.00,0.00,0.40,0.16,0.89,0.01,0.21,0.38,0.76,0.00,0.10,0.06,0.57,0.82,0.13,0.46,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
47,0,3.895,0.98,1,0.48,0.56,0.28,0.16,0.00,0.55,0.15,0.30,0.24,0.40,0.31,0.12,0.07,0.30,0.31,0.40,0.60,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,0,3.961,0.98,1,0.27,0.20,0.07,0.00,0.00,0.84,0.15,0.17,0.29,0.53,0.38,0.26,0.00,0.62,0.52,0.04,0.53,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
49,0,4.029,0.98,1,0.25,0.43,0.10,0.21,0.01,0.58,0.27,0.19,0.26,0.42,0.15,0.18,0.00,0.66,0.73,0.23,0.34,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
50,0,4.094,0.98,1,0.28,0.94,0.01,0.51,0.25,0.89,0.38,0.00,0.27,0.61,0.03,0.18,0.18,0.52,0.34,0.23,0.00,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
51,0,4.162,0.98,1,0.41,0.86,0.18,0.37,0.25,1.06,0.47,0.27,0.08,0.40,0.23,0.31,0.06,0.35,0.43,0.29,0.41,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
52,0,4.261,0.98,1,0.02,0.81,0.09,0.00,0.26,0.97,0.27,0.30,0.18,0.45,0.28,0.43,0.15,0.55,0.38,0.20,0.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
53,0,4.360,0.98,1,0.52,0.14,0.79,1.02,0.03,0.30,0.00,0.00,0.12,0.64,0.19,0.54,0.00,0.55,0.49,0.00,0.71,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
54,0,4.564,0.98,1,0.52,0.63,1.69,0.25,0.26,1.04,0.04,0.33,0.39,0.50,0.72,0.59,0.40,0.21,1.02,0.26,0.73,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
55,0,4.627,0.98,1,0.13,0.00,2.02,0.06,0.57,1.79,0.54,0.34,0.23,0.23,0.78,0.71,0.75,0.46,0.36,0.38,0.43,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
56,0,4.695,0.98,1,0.17,0.00,2.04,0.00,0.73,1.53,0.69,0.64,0.28,0.23,0.45,0.43,0.49,0.45,0.27,0.43,0.41,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
57,0,4.762,0.98,1,0.50,0.10,2.01,0.00,0.68,1.49,0.45,0.42,0.13,0.17,0.68,0.56,0.57,0.51,0.44,0.51,0.33,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
58,0,4.828,0.98,1,0.35,0.46,2.01,0.04,0.78,1.47,0.50,0.52,0.19,0.73,0.55,0.46,0.78,0.59,0.39,0.44,0.20,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
59,0,4.894,0.98,1,0.65,0.41,2.06,0.08,0.56,1.95,0.57,0.45,0.11,0.48,0.68,0.53,0.55,0.29,0.12,0.10,0.84,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
60,0,4.961,0.98,1,0.78,0.38,1.44,0.72,0.22,0.87,0.40,0.34,0.04,0.08,0.99,0.11,0.76,0.21,0.84,0.47,1.39,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
61,0,5.028,0.98,1,0.55,0.20,1.36,0.56,0.28,0.76,0.28,0.37,0.15,0.47,0.80,0.15,0.77,0.06,0.72,0.33,2.00,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
62,0,5.095,0.98,1,0.46,0.32,1.64,0.19,0.36,0.52,0.29,0.62,0.05,0.31,0.79,0.27,0.50,0.17,0.73,0.31,1.69,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
63,0,5.162,0.98,1,0.26,0.46,1.23,0.00,0.58,0.94,0.32,0.74,0.30,0.07,0.72,0.57,0.44,0.07,0.25,0.46,1.24,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
64,0,5.227,0.98,1,0.16,0.82,1.01,0.19,0.46,1.22,0.55,0.64,0.25,0.26,0.82,0.51,0.37,0.05,0.03,0.49,1.05,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
65,0,5.295,0.98,1,0.10,0.53,0.85,0.11,0.35,0.81,0.49,0.41,0.23,0.04,0.88,0.43,0.48,0.08,0.04,0.26,0.43,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,0,5.361,0.98,1,0.16,0.43,0.77,0.23,0.27,0.94,0.42,0.52,0.14,0.14,0.74,0.33,0.71,0.10,0.27,0.44,0.33,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
67,0,5.428,0.98,1,0.06,0.56,0.93,0.16,0.27,0.76,0.18,0.37,0.18,0.15,0.53,0.25,0.63,0.19,0.32,0.46,0.63,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
68,0,5.494,0.98,1,0.00,0.47,1.12,0.29,0.43,0.87,0.43,0.53,0.14,0.01,0.84,0.53,0.52,0.09,0.28,0.30,1.65,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
69,0,5.561,0.98,1,0.12,1.19,0.86,0.59,0.31,0.14,0.32,0.31,0.11,0.28,0.75,0.24,0.86,0.00,0.23,0.29,1.85,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
70,0,5.628,0.98,1,0.07,0.91,0.87,0.08,0.36,0.23,0.51,0.16,0.13,0.19,0.59,0.67,0.47,0.08,0.24,0.13,1.91,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
71,0,5.696,0.98,1,0.04,0.92,0.66,0.31,0.36,0.42,0.36,0.23,0.16,0.14,0.58,0.47,0.61,0.07,0.18,0.22,1.11,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
72,0,5.760,0.98,1,0.19,0.92,0.73,0.17,0.37,0.60,0.50,0.41,0.15,0.22,0.66,0.61,0.50,0.04,0.13,0.39,1.23,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
73,0,5.828,0.98,1,0.10,0.74,0.69,0.48,0.39,0.72,0.36,0.14,0.11,0.15,0.59,0.47,0.68,0.01,0.18,0.19,0.96,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
74,0,5.895,0.98,1,0.25,0.66,0.82,0.45,0.41,0.71,0.58,0.30,0.15,0.04,0.68,0.48,0.62,0.03,0.00,0.13,1.09,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
75,0,5.961,0.98,1,0.13,0.77,0.51,0.10,0.27,0.88,0.41,0.18,0.11,0.10,0.55,0.19,0.54,0.00,0.40,0.35,1.50,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
76,0,6.028,0.98,1,0.21,0.54,0.64,0.25,0.20,0.46,0.58,0.29,0.00,0.25,0.91,0.32,0.70,0.00,0.18,0.16,1.83,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
77,0,6.094,0.98,1,0.21,0.98,0.53,0.73,0.11,0.36,0.38,0.12,0.01,0.30,0.68,0.30,0.77,0.00,0.39,0.21,1.66,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
78,0,6.159,0.98,1,0.13,0.71,0.66,0.28,0.20,0.68,0.35,0.31,0.10,0.56,0.96,0.28,0.84,0.00,0.61,0.36,1.49,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
79,0,6.226,0.98,1,0.37,0.98,0.79,0.61,0.22,0.42,0.32,0.29,0.09,0.19,0.68,0.29,0.45,0.03,0.49,0.54,1.41,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
80,0,6.327,0.98,1,0.00,0.29,0.45,0.30,0.19,0.39,0.34,0.34,0.04,0.17,0.94,0.31,0.63,0.00,0.34,0.58,1.16,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
81,0,6.394,0.98,1,0.06,0.46,0.48,0.20,0.08,0.30,0.17,0.43,0.20,0.13,1.03,0.42,0.62,0.06,0.00,0.28,1.59,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
82,0,6.460,0.98,1,0.00,0.47,0.33,0.04,0.26,1.19,0.38,0.46,0.24,0.26,0.70,0.44,0.56,0.10,0.00,0.36,0.60,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
83,0,6.527,0.98,1,0.03,0.64,0.63,0.00,0.37,1.04,0.35,0.14,0.09,0.01,0.89,0.26,0.64,0.12,0.40,0.31,0.87,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
84,0,6.594,0.98,1,0.16,0.79,0.40,0.00,0.30,1.10,0.38,0.29,0.13,0.06,0.70,0.59,0.45,0.31,0.04,0.35,0.65,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
85,0,6.661,0.98,1,0.12,0.43,0.30,0.00,0.25,0.73,0.29,0.41,0.19,0.20,0.77,0.63,0.67,0.24,0.12,0.41,0.21,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,0,6.727,0.98,1,0.00,0.49,0.28,0.22,0.36,0.64,0.42,0.27,0.22,0.28,0.77,0.40,0.52,0.22,0.16,0.49,0.24,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,0,6.794,0.98,1,0.23,0.68,0.21,0.12,0.36,0.98,0.25,0.37,0.17,0.21,0.82,0.39,0.41,0.30,0.11,0.33,0.02,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
