frame,face_id,timestamp,confidence,success,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r,AU01_c,AU02_c,AU04_c,AU05_c,AU06_c,AU07_c,AU09_c,AU10_c,AU12_c,AU14_c,AU15_c,AU17_c,AU20_c,AU23_c,AU25_c,AU26_c,AU28_c,AU45_c
23,0,2.096,0.98,1,0.40,0.18,0.94,0.33,0.28,0.30,0.12,0.26,0.02,0.33,0.54,0.39,0.34,0.08,0.24,0.16,2.91,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
24,0,2.163,0.98,1,0.30,0.00,1.09,0.02,0.64,1.82,0.30,0.35,0.03,0.18,0.27,0.39,0.26,0.20,0.07,0.55,1.90,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
25,0,2.232,0.98,1,0.54,0.07,0.77,0.00,0.67,1.86,0.06,0.33,0.06,0.02,0.40,0.36,0.34,0.31,0.16,0.49,1.27,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
26,0,2.298,0.98,1,0.39,0.00,0.64,1.31,0.07,0.13,0.00,0.10,0.00,0.16,0.36,0.37,0.36,0.21,0.19,0.51,2.42,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
27,0,2.365,0.98,1,0.41,0.30,0.94,0.49,0.51,1.03,0.25,0.28,0.15,0.06,0.46,0.52,0.14,0.12,0.08,0.73,2.08,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
28,0,2.430,0.98,1,0.39,0.22,0.62,0.26,0.56,1.69,0.16,0.36,0.17,0.02,0.39,0.29,0.17,0.28,0.04,0.64,1.21,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
29,0,2.496,0.98,1,0.54,0.53,0.80,0.13,0.52,1.82,0.09,0.25,0.15,0.13,0.55,0.46,0.17,0.42,0.00,0.38,0.89,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
30,0,2.565,0.98,1,0.56,0.56,0.68,0.01,0.33,1.48,0.15,0.18,0.07,0.03,0.34,0.46,0.00,0.50,0.00,0.52,0.60,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
31,0,2.630,0.98,1,0.56,0.41,0.84,0.00,0.55,1.87,0.00,0.42,0.13,0.09,0.77,0.51,0.00,0.56,0.02,0.49,0.26,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
32,0,2.697,0.98,1,0.78,0.35,1.17,0.02,0.58,1.74,0.03,0.60,0.08,0.11,0.34,0.48,0.33,0.39,0.03,0.35,1.30,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
33,0,2.765,0.98,1,0.66,0.11,1.65,0.06,0.60,1.45,0.29,0.42,0.01,0.15,0.70,0.41,0.50,0.33,0.00,0.67,2.38,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
34,0,2.830,0.98,1,0.73,0.06,1.70,0.00,0.65,2.39,0.38,0.55,0.07,0.00,0.72,0.28,0.32,0.26,0.12,0.75,1.21,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
35,0,2.895,0.98,1,1.02,0.14,1.79,0.36,0.64,1.95,0.25,0.45,0.15,0.00,0.67,0.33,0.27,0.34,0.22,0.73,0.53,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
36,0,2.964,0.98,1,0.88,0.13,1.74,0.01,0.76,2.19,0.12,0.38,0.12,0.13,0.36,0.30,0.26,0.29,0.25,0.68,0.00,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
37,0,3.031,0.98,1,0.95,0.33,1.84,0.28,0.71,2.41,0.15,0.31,0.10,0.01,0.44,0.53,0.35,0.26,0.12,0.93,0.33,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
38,0,3.096,0.98,1,1.00,0.23,1.62,0.76,0.52,1.35,0.00,0.39,0.07,0.19,0.57,0.46,0.57,0.05,0.24,0.72,2.05,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
39,0,3.162,0.98,1,0.83,0.49,1.67,0.20,0.68,1.71,0.17,0.56,0.05,0.16,0.75,0.56,0.42,0.12,0.31,1.14,1.64,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
40,0,3.229,0.98,1,0.69,0.26,1.25,0.30,0.70,2.06,0.00,0.52,0.05,0.20,0.34,0.53,0.51,0.24,0.25,0.56,0.77,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
41,0,3.297,0.98,1,0.56,0.29,1.09,0.06,0.61,1.74,0.06,0.40,0.06,0.00,0.38,0.31,0.27,0.25,0.28,0.61,0.60,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
42,0,3.363,0.98,1,0.63,0.26,1.04,0.03,0.64,1.80,0.03,0.31,0.19,0.08,0.36,0.53,0.25,0.34,0.18,0.55,0.26,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
43,0,3.430,0.98,1,0.55,0.20,0.99,0.02,0.57,1.72,0.20,0.27,0.07,0.25,0.26,0.49,0.46,0.38,0.07,0.55,0.00,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
44,0,3.498,0.98,1,0.47,0.22,1.77,0.63,0.53,1.50,0.16,0.39,0.01,0.22,0.26,0.57,0.41,0.18,0.00,0.37,1.70,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
45,0,3.562,0.98,1,0.42,0.02,1.56,0.71,0.53,1.45,0.29,0.39,0.00,0.21,0.26,0.43,0.32,0.21,0.11,0.48,2.36,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
46,0,3.631,0.98,1,0.46,0.12,1.62,0.40,0.63,1.90,0.33,0.36,0.07,0.09,0.38,0.50,0.19,0.28,0.02,0.55,1.11,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
47,0,3.697,0.98,1,0.52,0.20,1.48,0.19,0.61,2.29,0.16,0.44,0.13,0.29,0.11,0.64,0.48,0.30,0.02,0.33,0.67,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
48,0,3.763,0.98,1,0.56,0.18,1.35,0.00,0.65,2.60,0.27,0.30,0.20,0.04,0.34,0.60,0.20,0.37,0.09,0.65,0.82,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
49,0,3.830,0.98,1,0.40,0.36,1.39,0.00,0.81,2.57,0.35,0.28,0.17,0.00,0.21,0.56,0.31,0.34,0.00,0.80,0.56,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
50,0,3.896,0.98,1,0.37,0.00,1.94,0.32,0.54,1.26,0.25,0.40,0.06,0.17,0.17,0.48,0.10,0.04,0.12,0.50,1.77,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
51,0,3.964,0.98,1,0.28,0.00,1.71,0.86,0.42,0.96,0.11,0.25,0.05,0.22,0.21,0.48,0.03,0.09,0.11,0.62,2.02,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
52,0,4.029,0.98,1,0.19,0.23,1.95,0.25,0.70,2.17,0.42,0.34,0.00,0.33,0.20,0.48,0.04,0.04,0.10,0.25,1.45,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
53,0,4.095,0.98,1,0.32,0.53,1.68,0.50,0.75,2.23,0.36,0.37,0.12,0.31,0.00,0.44,0.09,0.05,0.15,0.21,0.74,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
54,0,4.162,0.98,1,0.34,0.62,1.29,0.24,0.54,1.90,0.22,0.23,0.12,0.00,0.00,0.40,0.00,0.08,0.05,0.86,0.51,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
55,0,4.229,0.98,1,0.35,0.41,0.87,0.22,0.36,1.66,0.14,0.15,0.12,0.12,0.06,0.51,0.00,0.15,0.04,0.66,0.85,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
56,0,4.330,0.98,1,0.49,0.89,0.86,0.04,0.41,1.53,0.35,0.00,0.10,0.39,0.00,0.54,0.00,0.00,0.05,0.68,0.48,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
57,0,4.395,0.98,1,0.37,0.65,0.75,0.39,0.33,2.04,0.38,0.01,0.08,0.27,0.00,0.50,0.18,0.02,0.03,0.40,0.43,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
58,0,4.462,0.98,1,0.30,0.82,0.95,0.69,0.22,1.49,0.39,0.00,0.07,0.13,0.04,0.34,0.04,0.06,0.29,0.58,0.26,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
59,0,4.529,0.98,1,0.28,0.76,0.62,1.10,0.19,1.38,0.50,0.00,0.04,0.30,0.03,0.33,0.00,0.09,0.41,0.44,0.00,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
60,0,4.595,0.98,1,0.00,0.50,0.28,0.77,0.27,1.31,0.40,0.01,0.15,0.16,0.03,0.15,0.00,0.07,0.39,0.54,0.00,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
61,0,4.662,0.98,1,0.22,0.58,0.41,1.16,0.23,1.19,0.26,0.08,0.12,0.16,0.04,0.26,0.00,0.12,0.20,0.36,0.00,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
62,0,4.729,0.98,1,0.00,0.86,0.33,0.78,0.11,1.22,0.15,0.00,0.10,0.18,0.29,0.15,0.09,0.02,0.34,0.24,0.13,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
63,0,4.795,0.98,1,0.07,0.83,0.32,0.91,0.15,0.92,0.23,0.02,0.08,0.10,0.03,0.26,0.03,0.12,0.19,0.31,0.00,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
64,0,4.862,0.98,1,0.19,0.64,0.32,0.64,0.11,1.09,0.20,0.27,0.10,0.18,0.33,0.21,0.10,0.04,0.43,0.25,0.00,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
65,0,4.928,0.98,1,0.11,0.98,0.22,0.78,0.10,0.55,0.17,0.11,0.09,0.18,0.25,0.22,0.14,0.16,0.19,0.36,0.06,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
66,0,4.995,0.98,1,0.05,0.47,0.47,0.44,0.09,0.75,0.01,0.32,0.06,0.22,0.03,0.34,0.00,0.06,0.52,0.42,0.13,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
67,0,5.062,0.98,1,0.08,0.67,0.37,0.66,0.07,0.73,0.03,0.32,0.10,0.09,0.09,0.44,0.05,0.19,0.62,0.26,0.00,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
68,0,5.128,0.98,1,0.08,0.80,0.23,0.47,0.06,0.99,0.04,0.27,0.10,0.00,0.27,0.39,0.00,0.29,0.54,0.22,0.00,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
69,0,5.195,0.98,1,0.21,0.84,0.48,0.41,0.15,1.07,0.05,0.38,0.14,0.02,0.14,0.44,0.00,0.14,0.45,0.22,0.14,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
70,0,5.262,0.98,1,0.12,0.85,0.55,0.17,0.19,0.53,0.00,0.34,0.17,0.20,0.15,0.27,0.02,0.17,0.30,0.05,0.31,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
71,0,5.328,0.98,1,0.32,0.79,0.64,0.24,0.13,0.44,0.15,0.20,0.14,0.38,0.06,0.18,0.05,0.05,0.45,0.20,0.01,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
72,0,5.395,0.98,1,0.32,0.80,0.42,0.73,0.11,0.48,0.04,0.34,0.22,0.07,0.11,0.00,0.10,0.04,0.36,0.15,0.03,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
73,0,5.462,0.98,1,0.17,0.72,0.23,0.43,0.05,0.31,0.02,0.05,0.19,0.28,0.25,0.23,0.03,0.14,0.43,0.31,0.23,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
74,0,5.528,0.98,1,0.20,0.77,0.31,0.29,0.09,1.01,0.10,0.31,0.23,0.38,0.12,0.19,0.06,0.15,0.45,0.50,0.18,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
75,0,5.595,0.98,1,0.18,0.77,0.39,0.36,0.14,0.75,0.28,0.20,0.12,0.16,0.39,0.27,0.08,0.11,0.60,0.52,0.44,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76,0,5.661,0.98,1,0.13,0.68,0.44,0.11,0.17,0.82,0.27,0.16,0.12,0.31,0.36,0.11,0.14,0.14,0.40,0.32,0.42,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
77,0,5.728,0.98,1,0.31,0.85,0.65,0.00,0.03,0.86,0.20,0.03,0.15,0.25,0.17,0.22,0.07,0.00,0.36,0.57,0.39,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
78,0,5.795,0.98,1,0.06,0.67,0.51,0.26,0.11,0.96,0.15,0.00,0.09,0.17,0.00,0.17,0.13,0.00,0.37,0.22,0.54,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
79,0,5.861,0.98,1,0.12,0.78,0.68,0.38,0.15,0.87,0.13,0.00,0.11,0.00,0.30,0.02,0.33,0.11,0.30,0.14,0.38,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
80,0,5.928,0.98,1,0.16,1.06,0.69,0.38,0.13,0.23,0.15,0.06,0.09,0.28,0.26,0.04,0.25,0.02,0.27,0.09,0.51,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
81,0,5.995,0.98,1,0.26,0.81,0.70,0.21,0.15,0.97,0.23,0.04,0.10,0.14,0.07,0.05,0.06,0.10,0.34,0.25,0.18,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
82,0,6.061,0.98,1,0.16,0.80,0.79,0.39,0.16,0.56,0.28,0.09,0.12,0.23,0.00,0.17,0.00,0.07,0.14,0.14,0.16,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
83,0,6.128,0.98,1,0.17,0.69,0.86,0.40,0.18,0.93,0.26,0.21,0.08,0.21,0.00,0.12,0.09,0.05,0.06,0.16,0.50,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
84,0,6.195,0.98,1,0.13,0.48,0.59,0.36,0.28,1.34,0.42,0.33,0.11,0.18,0.35,0.11,0.16,0.03,0.28,0.23,0.90,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
85,0,6.261,0.98,1,0.18,0.58,0.67,0.12,0.30,1.28,0.30,0.17,0.08,0.07,0.16,0.24,0.42,0.01,0.21,0.54,0.80,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
86,0,6.328,0.98,1,0.14,0.80,0.69,0.18,0.37,1.03,0.30,0.26,0.14,0.08,0.18,0.26,0.33,0.03,0.17,0.31,0.88,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
87,0,6.395,0.98,1,0.01,0.68,0.51,0.35,0.33,0.71,0.40,0.20,0.03,0.11,0.04,0.21,0.26,0.00,0.13,0.54,0.72,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
