frame,face_id,timestamp,confidence,success,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r,AU01_c,AU02_c,AU04_c,AU05_c,AU06_c,AU07_c,AU09_c,AU10_c,AU12_c,AU14_c,AU15_c,AU17_c,AU20_c,AU23_c,AU25_c,AU26_c,AU28_c,AU45_c
13,0,1.233,0.98,1,0.41,0.57,0.90,0.72,0.04,0.37,0.17,0.62,0.00,0.00,0.50,0.71,0.00,0.96,0.23,0.04,0.00,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
14,0,1.461,0.98,1,0.75,0.55,0.48,0.52,0.00,0.03,0.31,0.47,0.00,0.11,0.35,0.16,0.03,0.33,0.36,0.19,0.00,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
15,0,1.528,0.98,1,0.60,0.32,0.53,0.35,0.00,0.00,0.15,0.27,0.01,0.07,0.11,0.34,0.38,0.20,0.33,0.25,1.34,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
16,0,1.595,0.98,1,0.57,0.18,0.19,0.83,0.00,0.00,0.12,0.22,0.01,0.03,0.34,0.22,0.19,0.32,0.04,0.00,1.71,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
17,0,1.694,0.98,1,0.37,0.00,0.38,0.63,0.13,0.40,0.02,0.37,0.14,0.02,0.31,0.20,0.03,0.35,0.49,0.37,0.96,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
18,0,1.795,0.98,1,0.41,0.18,0.36,0.55,0.01,1.00,0.18,0.18,0.00,0.03,0.02,0.00,0.11,0.35,0.55,0.22,0.21,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
19,0,1.862,0.98,1,0.65,0.44,0.39,0.16,0.13,0.73,0.21,0.20,0.00,0.17,0.26,0.17,0.13,0.50,0.58,0.36,0.00,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
20,0,1.929,0.98,1,0.44,0.73,0.22,0.83,0.10,0.24,0.15,0.02,0.00,0.09,0.29,0.33,0.05,0.47,0.38,0.46,0.00,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
21,0,1.997,0.98,1,0.52,0.48,0.27,0.56,0.04,0.35,0.23,0.11,0.04,0.00,0.14,0.18,0.13,0.39,0.49,0.41,0.00,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,0,2.061,0.98,1,0.78,0.90,0.12,0.15,0.12,0.25,0.13,0.32,0.04,0.00,0.28,0.03,0.07,0.29,0.55,0.32,0.00,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
23,0,2.129,0.98,1,0.76,0.78,0.10,0.53,0.07,0.25,0.26,0.27,0.00,0.02,0.31,0.11,0.12,0.36,0.19,0.29,0.00,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,0,2.195,0.98,1,0.55,0.42,0.03,0.28,0.01,0.64,0.09,0.45,0.00,0.21,0.16,0.43,0.06,0.44,0.03,0.39,0.00,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
25,0,2.261,0.98,1,0.65,0.53,0.45,0.77,0.07,0.98,0.19,0.38,0.04,0.26,0.50,0.11,0.32,0.34,0.25,0.43,0.32,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
26,0,2.328,0.98,1,0.27,0.00,0.37,0.97,0.05,0.48,0.31,0.18,0.00,0.19,0.23,0.25,0.32,0.53,0.00,0.18,0.26,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
27,0,2.394,0.98,1,0.31,0.01,0.48,0.92,0.07,1.12,0.15,0.14,0.00,0.49,0.56,0.18,0.21,0.51,0.14,0.75,0.86,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
28,0,2.461,0.98,1,0.05,0.00,0.29,0.68,0.15,0.70,0.17,0.00,0.00,0.47,0.40,0.58,0.45,0.61,0.00,0.83,0.41,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
29,0,2.562,0.98,1,0.04,0.00,0.45,0.84,0.00,0.67,0.16,0.33,0.00,0.41,0.74,0.55,0.51,0.73,0.00,1.15,0.45,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0
30,0,2.661,0.98,1,0.00,0.00,0.76,0.76,0.00,0.64,0.00,0.12,0.00,0.00,0.86,0.35,0.06,0.57,0.28,1.23,0.33,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0
31,0,2.728,0.98,1,0.02,0.00,0.50,1.04,0.02,0.82,0.20,0.24,0.00,0.00,0.19,0.07,0.35,0.45,0.00,1.45,0.25,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
32,0,2.795,0.98,1,0.00,0.00,0.54,0.48,0.07,0.39,0.19,0.00,0.00,0.00,0.14,0.13,0.43,0.66,0.13,1.50,0.24,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
33,0,2.863,0.98,1,0.00,0.00,0.42,0.95,0.00,0.26,0.00,0.04,0.02,0.00,0.64,0.17,0.51,0.54,0.04,1.26,0.16,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
34,0,2.928,0.98,1,0.16,0.00,0.49,1.03,0.00,0.00,0.00,0.17,0.00,0.00,0.52,0.00,0.68,0.48,0.23,0.91,0.04,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
35,0,2.994,0.98,1,0.16,0.43,0.55,0.78,0.26,0.72,0.00,0.32,0.00,0.10,0.39,0.24,0.27,0.39,0.37,1.09,0.11,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
36,0,3.061,0.98,1,0.22,0.01,0.51,0.61,0.06,0.71,0.11,0.04,0.00,0.36,0.42,0.24,0.40,0.34,0.20,0.98,0.53,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
37,0,3.127,0.98,1,0.30,0.32,0.18,0.67,0.02,0.03,0.05,0.04,0.00,0.17,0.31,0.30,0.49,0.54,0.41,0.91,0.27,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
38,0,3.194,0.98,1,0.10,0.00,0.31,0.67,0.02,0.22,0.10,0.33,0.06,0.08,0.29,0.26,0.49,0.46,0.18,0.84,0.36,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
39,0,3.260,0.98,1,0.17,0.31,0.32,0.76,0.00,0.01,0.14,0.27,0.13,0.39,0.03,0.32,0.55,0.47,0.00,0.95,0.49,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
40,0,3.330,0.98,1,0.05,0.03,0.21,0.60,0.15,0.42,0.31,0.44,0.17,0.12,0.06,0.36,0.34,0.45,0.02,0.77,0.41,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
41,0,3.395,0.98,1,0.00,0.31,0.12,0.38,0.04,0.23,0.24,0.56,0.20,0.39,0.36,0.15,0.19,0.41,0.27,0.68,0.08,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
42,0,3.462,0.98,1,0.04,0.34,0.10,0.67,0.02,0.00,0.12,0.19,0.19,0.41,0.29,0.05,0.53,0.24,0.28,0.49,0.18,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
43,0,3.528,0.98,1,0.03,0.10,0.26,0.20,0.00,0.00,0.06,0.16,0.12,0.25,0.30,0.27,0.47,0.36,0.21,0.64,0.12,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
44,0,3.594,0.98,1,0.00,0.42,0.28,0.54,0.00,0.24,0.27,0.26,0.04,0.23,0.35,0.26,0.60,0.45,0.31,0.48,0.00,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,0,3.661,0.98,1,0.00,0.32,0.03,0.50,0.02,0.41,0.08,0.10,0.13,0.27,0.03,0.00,0.71,0.41,0.13,0.37,0.40,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
46,0,3.729,0.98,1,0.14,0.56,0.00,0.36,0.00,0.22,0.20,0.07,0.02,0.16,0.19,0.20,0.16,0.34,0.13,0.19,0.30,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
47,0,3.796,0.98,1,0.14,0.85,0.27,0.33,0.00,0.26,0.28,0.00,0.11,0.42,0.21,0.29,0.54,0.30,0.19,0.32,0.14,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
48,0,3.862,0.98,1,0.07,0.76,0.10,0.41,0.10,0.48,0.14,0.03,0.10,0.53,0.17,0.04,0.44,0.34,0.26,0.45,0.36,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,0,3.963,0.98,1,0.21,0.50,0.08,0.57,0.00,0.04,0.06,0.12,0.27,0.47,0.32,0.04,0.58,0.21,0.42,0.13,0.60,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
50,0,4.028,0.98,1,0.07,0.68,0.06,0.29,0.00,0.11,0.00,0.00,0.16,0.45,0.40,0.00,0.24,0.13,0.27,0.07,0.47,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
51,0,4.094,0.98,1,0.14,0.66,0.18,0.25,0.05,0.02,0.19,0.00,0.16,0.24,0.20,0.18,0.38,0.15,0.29,0.03,0.56,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
52,0,4.162,0.98,1,0.19,0.85,0.37,0.33,0.19,0.67,0.21,0.01,0.23,0.48,0.05,0.24,0.40,0.15,0.39,0.02,0.45,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
53,0,4.227,0.98,1,0.45,1.05,0.34,0.74,0.00,0.62,0.26,0.00,0.09,0.48,0.09,0.11,0.53,0.05,0.31,0.14,0.77,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
54,0,4.293,0.98,1,0.38,0.71,0.18,0.74,0.00,0.00,0.16,0.12,0.08,0.46,0.46,0.04,0.53,0.01,0.44,0.40,0.91,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
55,0,4.361,0.98,1,0.38,1.04,0.01,0.62,0.00,0.32,0.19,0.23,0.05,0.32,0.69,0.41,0.68,0.06,0.51,0.38,0.80,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
56,0,4.427,0.98,1,0.45,0.92,0.11,0.68,0.07,0.20,0.10,0.34,0.12,0.44,0.52,0.12,0.53,0.08,0.43,0.38,0.60,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
57,0,4.494,0.98,1,0.25,0.86,0.13,0.55,0.00,0.17,0.17,0.24,0.10,0.41,0.22,0.16,0.45,0.08,0.50,0.27,0.69,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
58,0,4.560,0.98,1,0.12,0.90,0.00,0.62,0.21,0.45,0.24,0.22,0.14,0.38,0.06,0.03,0.39,0.07,0.40,0.01,0.36,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,0,4.628,0.98,1,0.17,1.13,0.03,0.97,0.20,0.21,0.32,0.30,0.25,0.30,0.45,0.12,0.33,0.00,0.39,0.15,0.73,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
60,0,4.694,0.98,1,0.00,0.66,0.00,0.22,0.05,0.00,0.28,0.01,0.17,0.45,0.19,0.02,0.26,0.07,0.50,0.00,0.75,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
61,0,4.760,0.98,1,0.00,0.97,0.00,0.00,0.01,0.00,0.36,0.02,0.10,0.42,0.29,0.08,0.20,0.00,0.28,0.11,0.70,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
62,0,4.827,0.98,1,0.00,1.28,0.00,0.00,0.00,0.00,0.54,0.06,0.00,0.42,0.59,0.03,0.53,0.11,0.09,0.08,0.52,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
63,0,4.893,0.98,1,0.00,0.67,0.00,0.00,0.03,0.02,0.53,0.06,0.12,0.38,0.05,0.07,0.38,0.29,0.00,0.00,0.84,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
64,0,4.960,0.98,1,0.00,0.80,0.00,0.00,0.11,0.33,0.55,0.03,0.18,0.70,0.00,0.06,0.42,0.47,0.10,0.12,1.01,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
65,0,5.027,0.98,1,0.00,0.51,0.00,0.00,0.13,0.29,0.49,0.45,0.24,0.97,0.07,0.00,0.57,0.51,0.00,0.20,1.20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
66,0,5.093,0.98,1,0.00,1.12,0.00,0.09,0.13,0.03,0.43,0.41,0.13,1.02,0.03,0.17,0.73,0.25,0.00,0.01,0.96,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
67,0,5.160,0.98,1,0.00,0.88,0.01,0.00,0.12,0.73,0.32,0.34,0.22,0.89,0.31,0.24,0.61,0.41,0.00,0.13,0.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
68,0,5.227,0.98,1,0.00,0.87,0.13,0.59,0.23,0.28,0.54,0.28,0.20,1.02,0.04,0.33,0.83,0.29,0.00,0.04,1.06,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
69,0,5.293,0.98,1,0.00,0.73,0.23,0.52,0.18,0.63,0.29,0.15,0.33,0.58,0.11,0.00,0.53,0.28,0.00,0.01,0.59,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
70,0,5.360,0.98,1,0.00,0.63,0.05,0.12,0.19,0.15,0.38,0.16,0.31,0.71,0.00,0.07,0.64,0.39,0.00,0.00,0.77,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
71,0,5.427,0.98,1,0.12,1.00,0.00,0.25,0.17,0.00,0.36,0.20,0.30,0.79,0.03,0.43,0.63,0.46,0.01,0.01,0.75,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
72,0,5.493,0.98,1,0.00,0.32,0.00,0.14,0.16,0.71,0.55,0.20,0.42,0.67,0.00,0.00,0.75,0.35,0.05,0.00,0.64,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
73,0,5.560,0.98,1,0.00,0.73,0.00,0.16,0.30,0.57,0.37,0.43,0.54,0.59,0.00,0.22,0.45,0.49,0.00,0.07,0.36,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
74,0,5.626,0.98,1,0.00,0.80,0.00,0.16,0.34,0.43,0.55,0.37,0.62,0.50,0.07,0.01,0.59,0.47,0.16,0.12,0.49,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
75,0,5.726,0.98,1,0.12,0.83,0.00,0.19,0.39,0.84,0.49,0.32,0.62,0.60,0.00,0.00,0.69,0.53,0.01,0.01,0.55,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
76,0,5.793,0.98,1,0.00,0.71,0.00,0.12,0.33,0.65,0.42,0.18,0.59,0.55,0.00,0.12,0.83,0.53,0.00,0.02,0.74,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
77,0,5.860,0.98,1,0.29,0.42,0.00,0.23,0.10,0.07,0.23,0.19,0.65,0.38,0.00,0.00,0.78,0.18,0.00,0.08,2.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
78,0,5.928,0.98,1,0.11,0.72,0.00,0.00,0.19,0.64,0.31,0.24,0.76,0.55,0.00,0.00,1.19,0.19,0.08,0.00,2.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
79,0,5.994,0.98,1,0.35,0.86,0.01,0.00,0.14,0.91,0.27,0.05,0.53,0.80,0.02,0.00,0.99,0.51,0.24,0.14,1.49,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
80,0,6.060,0.98,1,0.27,0.39,0.00,0.12,0.35,1.00,0.42,0.33,0.46,0.47,0.05,0.39,1.16,0.51,0.00,0.00,0.81,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
81,0,6.127,0.98,1,0.19,0.44,0.04,0.53,0.33,0.59,0.46,0.10,0.49,0.54,0.13,0.30,0.92,0.46,0.00,0.00,0.88,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
82,0,6.194,0.98,1,0.14,0.44,0.00,0.37,0.39,0.64,0.49,0.52,0.47,0.67,0.03,0.30,1.17,0.44,0.00,0.02,0.72,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
83,0,6.260,0.98,1,0.03,0.15,0.00,0.09,0.27,0.65,0.46,0.34,0.41,0.73,0.17,0.63,0.96,0.54,0.00,0.25,0.29,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
84,0,6.327,0.98,1,0.31,0.71,0.20,0.22,0.31,0.47,0.44,0.16,0.26,0.71,0.01,0.74,1.05,0.30,0.27,0.41,0.72,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
85,0,6.394,0.98,1,0.00,0.47,0.00,0.00,0.28,0.34,0.24,0.36,0.43,0.88,0.01,0.59,0.77,0.34,0.22,0.36,0.84,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
86,0,6.461,0.98,1,0.08,0.57,0.00,0.00,0.22,0.54,0.24,0.56,0.51,0.58,0.03,0.51,0.67,0.29,0.26,0.51,1.06,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
87,0,6.527,0.98,1,0.19,0.29,0.16,0.00,0.31,0.70,0.23,0.61,0.32,0.59,0.14,0.68,0.74,0.34,0.11,0.18,0.67,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
