frame,face_id,timestamp,confidence,success,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r,AU01_c,AU02_c,AU04_c,AU05_c,AU06_c,AU07_c,AU09_c,AU10_c,AU12_c,AU14_c,AU15_c,AU17_c,AU20_c,AU23_c,AU25_c,AU26_c,AU28_c,AU45_c
13,0,1.329,0.98,1,0.00,0.65,0.76,1.54,0.00,0.00,0.28,0.62,0.12,1.15,0.15,0.21,0.30,1.16,0.87,0.44,0.51,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,0,1.398,0.98,1,0.00,0.77,1.00,1.14,0.19,0.14,0.46,0.67,0.12,1.59,0.29,0.08,0.38,1.19,0.59,0.29,0.64,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,0,1.464,0.98,1,0.00,0.57,0.76,1.14,0.13,0.08,0.39,0.54,0.18,1.57,0.22,0.41,0.38,1.22,0.63,0.11,0.13,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,0,1.531,0.98,1,0.02,0.53,0.90,1.26,0.04,0.08,0.49,0.29,0.11,1.66,0.05,0.33,0.54,1.37,0.44,0.00,0.09,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,0,1.597,0.98,1,0.00,0.57,0.83,1.32,0.13,0.54,0.50,0.62,0.05,1.30,0.03,0.32,0.43,1.31,0.60,0.35,0.19,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,0,1.664,0.98,1,0.03,1.04,0.88,1.14,0.01,0.56,0.47,0.57,0.09,1.59,0.36,0.16,0.20,1.25,0.55,0.43,0.22,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,0,1.730,0.98,1,0.01,0.64,0.93,1.13,0.11,0.47,0.27,0.71,0.06,1.23,0.37,0.13,0.36,1.38,0.54,0.39,0.20,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,0,1.797,0.98,1,0.04,0.41,0.93,0.54,0.10,0.24,0.25,0.28,0.00,0.70,0.19,0.19,0.32,1.13,0.45,0.49,0.09,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,0,1.864,0.98,1,0.09,0.60,0.66,0.31,0.14,0.39,0.33,0.34,0.14,0.61,0.00,0.25,0.30,1.09,0.46,0.31,0.02,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,0,1.930,0.98,1,0.12,0.81,0.93,0.15,0.12,0.44,0.37,0.39,0.08,0.80,0.03,0.16,0.16,1.08,0.55,0.24,0.00,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,0,1.996,0.98,1,0.12,0.59,0.68,0.00,0.07,0.30,0.08,0.34,0.10,0.71,0.13,0.52,0.04,0.93,0.41,0.46,0.03,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
24,0,2.064,0.98,1,0.18,0.80,0.64,0.37,0.14,0.76,0.16,0.46,0.15,0.71,0.23,0.22,0.19,0.90,0.40,0.40,0.17,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,0,2.131,0.98,1,0.19,0.53,0.84,0.66,0.08,0.49,0.24,0.59,0.17,0.55,0.06,0.22,0.26,0.98,0.36,0.56,0.03,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,0,2.196,0.98,1,0.18,0.54,0.42,0.77,0.03,0.55,0.25,0.44,0.07,0.43,0.23,0.16,0.57,0.84,0.38,0.44,0.00,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,0,2.262,0.98,1,0.15,0.78,0.56,0.72,0.10,0.27,0.15,0.34,0.02,0.78,0.24,0.16,0.32,0.98,0.40,0.42,0.13,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,0,2.328,0.98,1,0.11,0.64,0.69,0.43,0.07,0.38,0.15,0.28,0.12,0.89,0.24,0.09,0.23,0.97,0.49,0.54,0.03,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,0,2.398,0.98,1,0.05,0.33,0.60,0.83,0.08,0.54,0.02,0.27,0.07,0.61,0.24,0.22,0.37,0.84,0.39,0.11,0.21,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,0,2.464,0.98,1,0.03,0.21,0.39,0.71,0.11,0.57,0.03,0.42,0.15,0.79,0.06,0.07,0.14,0.78,0.04,0.32,0.11,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,0,2.531,0.98,1,0.00,0.04,0.36,0.53,0.14,0.45,0.01,0.23,0.19,0.69,0.14,0.00,0.07,0.86,0.23,0.19,0.03,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,0,2.596,0.98,1,0.02,0.34,0.35,0.30,0.05,0.60,0.25,0.38,0.17,0.55,0.11,0.03,0.36,0.79,0.35,0.31,0.36,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,0,2.663,0.98,1,0.00,0.18,0.26,0.47,0.00,0.49,0.22,0.21,0.12,0.68,0.12,0.16,0.08,0.71,0.34,0.52,0.05,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,0,2.731,0.98,1,0.07,0.49,0.45,0.43,0.03,0.31,0.23,0.00,0.12,0.52,0.00,0.00,0.40,0.78,0.34,0.26,0.13,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,0,2.797,0.98,1,0.14,0.49,0.56,0.22,0.11,0.52,0.32,0.15,0.12,0.88,0.10,0.04,0.42,0.79,0.37,0.48,0.25,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,0,2.862,0.98,1,0.03,0.39,0.49,0.60,0.13,0.70,0.18,0.18,0.08,0.86,0.25,0.05,0.44,0.75,0.41,0.33,0.29,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,0,2.931,0.98,1,0.01,0.29,0.36,0.57,0.00,0.21,0.04,0.28,0.18,1.03,0.00,0.08,0.52,0.77,0.35,0.21,0.38,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,0,2.998,0.98,1,0.16,0.50,0.51,0.84,0.00,0.51,0.14,0.31,0.10,0.68,0.18,0.11,0.40,0.77,0.42,0.29,0.29,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,0,3.064,0.98,1,0.32,0.66,0.86,0.10,0.19,0.35,0.09,0.42,0.17,0.90,0.25,0.37,0.50,0.65,0.55,0.52,0.39,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,0,3.131,0.98,1,0.27,0.38,0.54,0.18,0.02,0.46,0.00,0.30,0.12,0.61,0.46,0.37,0.44,0.66,0.44,0.21,0.45,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,0,3.197,0.98,1,0.18,0.52,0.61,0.23,0.01,0.85,0.00,0.27,0.13,0.76,0.08,0.34,0.50,0.61,0.36,0.31,0.26,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,0,3.263,0.98,1,0.15,0.68,0.47,0.03,0.00,0.00,0.00,0.16,0.00,0.57,0.22,0.25,0.60,0.57,0.67,0.45,0.83,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
43,0,3.329,0.98,1,0.31,0.50,0.44,0.81,0.00,0.00,0.00,0.08,0.00,0.64,0.14,0.25,0.86,0.46,0.69,0.36,1.60,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
44,0,3.396,0.98,1,0.21,0.88,0.58,0.39,0.00,0.00,0.00,0.02,0.00,0.71,0.00,0.25,0.77,0.40,0.74,0.31,1.48,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
45,0,3.463,0.98,1,0.00,0.56,0.82,0.00,0.00,0.00,0.05,0.09,0.00,0.89,0.00,0.27,0.86,0.24,0.51,0.35,1.39,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
46,0,3.530,0.98,1,0.21,0.77,0.71,0.18,0.01,0.34,0.01,0.14,0.00,0.95,0.08,0.30,0.66,0.38,0.60,0.52,0.39,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
47,0,3.595,0.98,1,0.29,0.86,1.12,0.09,0.15,0.54,0.06,0.30,0.06,0.65,0.00,0.17,0.60,0.44,0.78,0.77,0.13,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
48,0,3.662,0.98,1,0.38,0.80,1.15,0.60,0.01,0.53,0.01,0.00,0.02,0.94,0.00,0.38,0.83,0.68,0.54,0.54,0.00,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
49,0,3.729,0.98,1,0.10,0.70,1.02,0.80,0.13,0.83,0.09,0.00,0.00,1.00,0.00,0.30,0.81,0.73,0.43,0.53,0.04,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
50,0,3.795,0.98,1,0.25,0.66,0.98,0.35,0.06,0.45,0.01,0.19,0.00,0.65,0.00,0.46,0.97,0.47,0.46,0.40,0.00,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
51,0,3.863,0.98,1,0.17,0.46,1.10,0.56,0.02,0.51,0.03,0.29,0.06,0.61,0.00,0.57,0.50,0.45,0.41,0.62,0.00,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
52,0,3.928,0.98,1,0.26,0.70,0.95,0.65,0.10,0.94,0.02,0.24,0.14,0.60,0.02,0.48,1.01,0.48,0.59,0.36,0.00,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
53,0,4.030,0.98,1,0.00,0.27,0.91,0.88,0.01,0.81,0.00,0.15,0.14,0.91,0.03,0.53,0.89,0.55,0.40,0.64,0.08,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
54,0,4.096,0.98,1,0.04,0.50,1.31,0.61,0.13,1.28,0.18,0.33,0.01,0.72,0.27,0.41,0.64,0.36,0.41,0.78,0.22,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
55,0,4.162,0.98,1,0.16,0.62,0.91,0.73,0.00,0.97,0.09,0.23,0.10,1.02,0.29,0.63,0.81,0.52,0.50,0.61,0.11,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
56,0,4.231,0.98,1,0.00,0.63,0.99,0.86,0.03,1.36,0.22,0.26,0.10,0.77,0.44,0.48,0.72,0.50,0.53,0.66,0.08,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
57,0,4.297,0.98,1,0.00,0.53,1.07,0.85,0.07,1.47,0.21,0.21,0.18,0.80,0.06,0.53,0.53,0.57,0.34,0.75,0.21,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
58,0,4.363,0.98,1,0.20,0.77,0.95,0.50,0.06,0.91,0.04,0.21,0.16,0.87,0.16,0.59,0.74,0.67,0.26,0.63,0.00,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
59,0,4.430,0.98,1,0.00,0.92,0.71,0.79,0.00,0.38,0.03,0.25,0.09,0.65,0.00,0.46,0.83,0.71,0.45,0.62,0.00,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
60,0,4.496,0.98,1,0.18,0.88,0.84,0.98,0.13,1.08,0.03,0.01,0.05,0.84,0.08,0.37,0.83,0.71,0.52,0.78,0.00,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
61,0,4.563,0.98,1,0.18,0.70,0.56,0.75,0.02,0.65,0.02,0.00,0.03,0.65,0.24,0.32,0.83,0.67,0.37,0.69,0.00,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
62,0,4.631,0.98,1,0.22,0.69,0.64,0.68,0.05,0.42,0.10,0.40,0.10,0.60,0.00,0.29,0.42,0.76,0.31,0.62,0.00,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
63,0,4.697,0.98,1,0.22,1.04,0.48,0.62,0.00,0.50,0.02,0.25,0.02,0.40,0.17,0.37,0.57,0.61,0.62,0.64,0.00,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
64,0,4.761,0.98,1,0.00,0.98,0.47,0.62,0.01,0.57,0.11,0.21,0.00,0.45,0.00,0.55,0.79,0.69,0.56,0.52,0.00,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
65,0,4.829,0.98,1,0.22,0.89,0.53,0.79,0.00,0.96,0.03,0.17,0.06,0.49,0.34,0.59,0.54,0.67,0.44,0.51,0.00,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
66,0,4.896,0.98,1,0.22,0.53,0.66,0.62,0.00,0.63,0.08,0.29,0.13,0.54,0.22,0.47,0.50,0.66,0.33,0.40,0.04,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
67,0,4.963,0.98,1,0.16,0.58,0.63,0.89,0.01,0.40,0.24,0.26,0.00,0.58,0.22,0.50,0.43,0.70,0.31,0.34,0.00,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
68,0,5.030,0.98,1,0.24,0.63,0.49,0.78,0.14,0.55,0.14,0.22,0.01,0.50,0.42,0.41,0.54,0.67,0.43,0.53,0.00,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
69,0,5.095,0.98,1,0.18,0.74,0.51,0.87,0.08,0.35,0.02,0.21,0.15,0.76,0.52,0.67,0.54,0.70,0.27,0.28,0.00,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
70,0,5.162,0.98,1,0.36,1.02,0.66,0.82,0.18,0.76,0.18,0.23,0.15,0.43,0.32,0.25,0.54,0.65,0.31,0.36,0.01,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
71,0,5.230,0.98,1,0.14,0.59,0.63,0.70,0.06,0.94,0.19,0.09,0.08,0.60,0.33,0.39,0.41,0.63,0.49,0.63,0.02,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
72,0,5.297,0.98,1,0.30,0.52,0.74,0.88,0.00,0.74,0.14,0.03,0.00,0.70,0.29,0.28,0.39,0.60,0.37,0.34,0.00,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
73,0,5.361,0.98,1,0.16,0.36,0.79,0.86,0.06,0.37,0.07,0.06,0.03,0.65,0.27,0.34,0.41,0.63,0.52,0.55,0.41,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
74,0,5.430,0.98,1,0.00,0.18,0.61,0.75,0.09,0.55,0.23,0.23,0.16,0.79,0.14,0.17,0.68,0.62,0.13,0.48,0.18,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,0,5.496,0.98,1,0.00,0.38,0.52,0.73,0.20,0.73,0.10,0.23,0.25,0.42,0.38,0.01,0.36,0.61,0.23,0.13,0.31,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76,0,5.563,0.98,1,0.17,0.34,0.62,0.38,0.04,0.79,0.25,0.20,0.18,0.50,0.42,0.31,0.14,0.63,0.31,0.20,0.11,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
77,0,5.630,0.98,1,0.17,0.31,0.60,0.40,0.08,0.43,0.29,0.02,0.16,0.74,0.46,0.14,0.30,0.56,0.40,0.59,0.36,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
78,0,5.696,0.98,1,0.43,0.59,0.72,0.68,0.19,0.68,0.36,0.09,0.10,0.88,0.47,0.27,0.20,0.66,0.26,0.28,0.59,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,0,5.762,0.98,1,0.19,0.38,0.63,0.58,0.21,0.57,0.26,0.18,0.11,0.84,0.52,0.29,0.28,0.68,0.31,0.37,0.39,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,0,5.829,0.98,1,0.40,0.54,0.68,0.75,0.12,0.63,0.31,0.19,0.15,0.46,0.18,0.40,0.29,0.59,0.17,0.30,0.55,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81,0,5.896,0.98,1,0.36,0.32,0.49,0.38,0.18,0.81,0.24,0.28,0.23,0.81,0.32,0.43,0.12,0.55,0.18,0.29,0.13,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82,0,5.963,0.98,1,0.21,0.42,0.56,0.68,0.09,0.41,0.39,0.27,0.17,0.78,0.30,0.34,0.20,0.49,0.29,0.45,0.10,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,0,6.030,0.98,1,0.25,0.48,0.62,0.96,0.23,0.46,0.53,0.26,0.18,0.69,0.18,0.16,0.16,0.55,0.24,0.36,0.30,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,0,6.096,0.98,1,0.41,0.82,0.79,0.99,0.24,0.56,0.49,0.03,0.21,0.81,0.44,0.20,0.17,0.49,0.40,0.27,0.29,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,0,6.162,0.98,1,0.36,0.67,0.59,0.89,0.03,0.47,0.37,0.00,0.19,0.74,0.21,0.24,0.31,0.54,0.22,0.44,0.28,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,0,6.229,0.98,1,0.50,0.47,0.72,0.72,0.12,0.72,0.27,0.25,0.10,0.51,0.39,0.43,0.14,0.52,0.33,0.48,0.52,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,0,6.296,0.98,1,0.44,0.77,0.62,0.65,0.09,0.79,0.27,0.19,0.14,0.86,0.40,0.45,0.24,0.59,0.17,0.55,0.37,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
