frame,face_id,timestamp,confidence,success,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r,AU01_c,AU02_c,AU04_c,AU05_c,AU06_c,AU07_c,AU09_c,AU10_c,AU12_c,AU14_c,AU15_c,AU17_c,AU20_c,AU23_c,AU25_c,AU26_c,AU28_c,AU45_c
30,0,2.227,0.98,1,0.09,0.10,0.03,0.25,0.00,0.03,0.05,0.01,0.16,0.03,0.23,0.09,0.09,0.22,0.10,0.04,0.22,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,0,2.293,0.98,1,0.14,0.24,0.16,0.38,0.03,0.31,0.09,0.07,0.13,0.01,0.00,0.19,0.09,0.18,0.07,0.11,0.28,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,0,2.359,0.98,1,0.26,0.02,0.50,0.53,0.04,0.35,0.11,0.22,0.13,0.19,0.00,0.14,0.41,0.21,0.21,0.37,0.22,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,0,2.425,0.98,1,0.18,0.36,0.28,0.60,0.02,0.00,0.11,0.23,0.00,0.08,0.03,0.14,0.07,0.24,0.15,0.42,0.38,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,0,2.493,0.98,1,0.12,0.25,0.15,0.35,0.11,0.00,0.20,0.27,0.09,0.08,0.15,0.04,0.26,0.12,0.18,0.24,0.30,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,0,2.560,0.98,1,0.01,0.24,0.02,0.48,0.19,0.06,0.00,0.14,0.18,0.00,0.04,0.00,0.34,0.19,0.10,0.21,0.24,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,0,2.626,0.98,1,0.04,0.06,0.00,0.19,0.14,0.14,0.04,0.11,0.16,0.08,0.25,0.09,0.25,0.21,0.19,0.27,0.37,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,0,2.693,0.98,1,0.10,0.22,0.06,0.22,0.12,0.03,0.20,0.19,0.14,0.01,0.04,0.10,0.47,0.07,0.23,0.23,0.25,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,0,2.760,0.98,1,0.18,0.28,0.02,0.00,0.02,0.35,0.18,0.14,0.13,0.12,0.40,0.02,0.40,0.08,0.32,0.32,0.33,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,0,2.826,0.98,1,0.24,0.08,0.05,0.28,0.06,0.34,0.11,0.14,0.12,0.24,0.30,0.06,0.27,0.23,0.33,0.24,0.10,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,0,2.893,0.98,1,0.37,0.15,0.21,0.41,0.00,0.07,0.10,0.01,0.06,0.20,0.30,0.08,0.33,0.08,0.32,0.26,0.19,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,0,2.960,0.98,1,0.31,0.17,0.24,0.54,0.01,0.40,0.08,0.15,0.08,0.18,0.13,0.09,0.32,0.15,0.28,0.24,0.39,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,0,3.027,0.98,1,0.17,0.00,0.08,0.54,0.13,0.32,0.12,0.12,0.13,0.04,0.06,0.03,0.38,0.20,0.08,0.23,0.00,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,0,3.093,0.98,1,0.11,0.21,0.20,0.31,0.06,0.63,0.14,0.00,0.17,0.22,0.32,0.14,0.33,0.22,0.07,0.46,0.11,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,0,3.159,0.98,1,0.05,0.25,0.00,0.00,0.12,0.01,0.11,0.08,0.16,0.03,0.11,0.12,0.51,0.18,0.34,0.39,0.01,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,0,3.226,0.98,1,0.09,0.00,0.05,0.42,0.07,0.51,0.20,0.13,0.17,0.15,0.09,0.18,0.16,0.32,0.30,0.30,0.19,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,0,3.293,0.98,1,0.06,0.11,0.06,0.21,0.09,0.48,0.18,0.31,0.16,0.12,0.10,0.39,0.30,0.27,0.29,0.45,0.02,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,0,3.360,0.98,1,0.00,0.19,0.00,0.08,0.17,0.33,0.27,0.24,0.16,0.00,0.04,0.23,0.01,0.18,0.26,0.13,0.05,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,0,3.423,0.98,1,0.24,0.47,0.07,0.35,0.11,0.18,0.29,0.32,0.19,0.07,0.00,0.02,0.01,0.11,0.28,0.33,0.09,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,0,3.490,0.98,1,0.08,0.03,0.03,0.21,0.22,0.85,0.37,0.27,0.30,0.09,0.23,0.00,0.17,0.23,0.19,0.48,0.00,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,0,3.560,0.98,1,0.00,0.00,0.00,0.57,0.08,0.00,0.04,0.15,0.22,0.10,0.00,0.00,0.40,0.20,0.01,0.49,0.20,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,0,3.625,0.98,1,0.02,0.23,0.30,0.21,0.22,0.44,0.07,0.00,0.24,0.48,0.12,0.16,0.18,0.11,0.21,0.30,0.47,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,0,3.693,0.98,1,0.13,0.07,0.00,0.13,0.30,0.10,0.29,0.09,0.34,0.23,0.00,0.00,0.37,0.07,0.29,0.38,0.00,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,0,3.759,0.98,1,0.12,0.15,0.00,0.60,0.38,0.69,0.16,0.53,0.39,0.35,0.00,0.00,0.51,0.02,0.14,0.21,0.05,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,0,3.826,0.98,1,0.02,0.08,0.00,0.33,0.18,0.56,0.06,0.31,0.36,0.09,0.04,0.04,0.61,0.04,0.24,0.32,0.44,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,0,3.892,0.98,1,0.26,0.27,0.11,0.00,0.30,0.40,0.15,0.42,0.36,0.33,0.00,0.00,0.47,0.14,0.21,0.08,0.00,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,0,3.959,0.98,1,0.18,0.00,0.23,0.49,0.13,0.47,0.24,0.21,0.27,0.38,0.00,0.01,0.21,0.22,0.57,0.32,0.11,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,0,4.026,0.98,1,0.32,0.00,0.03,0.40,0.24,0.19,0.21,0.34,0.26,0.44,0.01,0.02,0.54,0.24,0.31,0.33,0.01,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,0,4.093,0.98,1,0.18,0.07,0.16,0.12,0.25,0.37,0.20,0.14,0.33,0.17,0.00,0.09,0.49,0.04,0.43,0.39,0.08,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,0,4.159,0.98,1,0.27,0.13,0.27,0.20,0.20,0.85,0.30,0.21,0.29,0.20,0.04,0.00,0.20,0.14,0.00,0.00,0.42,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,0,4.226,0.98,1,0.14,0.19,0.15,0.27,0.42,0.95,0.46,0.26,0.32,0.00,0.00,0.00,0.19,0.09,0.41,0.00,0.30,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,0,4.293,0.98,1,0.14,0.17,0.00,0.34,0.45,0.56,0.44,0.38,0.43,0.28,0.00,0.02,0.18,0.04,0.12,0.16,0.40,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,0,4.358,0.98,1,0.31,0.29,0.24,0.04,0.51,0.94,0.52,0.64,0.39,0.31,0.00,0.05,0.43,0.06,0.08,0.23,0.19,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,0,4.426,0.98,1,0.09,0.15,0.00,0.31,0.54,0.65,0.51,0.38,0.57,0.28,0.00,0.00,0.00,0.16,0.29,0.04,0.11,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,0,4.492,0.98,1,0.00,0.00,0.00,0.00,0.60,0.45,0.42,0.36,0.61,0.53,0.00,0.00,0.08,0.10,0.31,0.00,0.34,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65,0,4.559,0.98,1,0.04,0.00,0.02,0.10,0.75,0.36,0.42,0.54,0.73,0.63,0.00,0.00,0.00,0.01,0.37,0.00,0.32,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,0,4.626,0.98,1,0.26,0.05,0.08,0.26,0.75,0.63,0.48,0.43,0.85,0.61,0.11,0.00,0.00,0.00,0.23,0.00,0.51,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,0,4.693,0.98,1,0.09,0.09,0.09,0.00,0.83,0.72,0.58,0.28,0.93,1.01,0.00,0.00,0.11,0.00,0.34,0.01,0.57,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,0,4.759,0.98,1,0.13,0.48,0.12,0.15,1.00,0.84,0.56,0.49,1.16,0.99,0.00,0.00,0.33,0.00,0.48,0.00,0.51,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,0,4.825,0.98,1,0.00,0.21,0.24,0.43,1.03,1.09,0.60,0.56,1.35,1.37,0.00,0.00,0.22,0.20,0.32,0.00,0.16,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70,0,4.892,0.98,1,0.02,0.00,0.04,0.15,1.25,0.56,0.52,0.54,1.46,1.56,0.00,0.00,0.17,0.16,0.31,0.05,0.23,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,0,4.959,0.98,1,0.00,0.00,0.12,0.00,1.13,0.93,0.33,0.93,1.67,1.37,0.26,0.02,0.08,0.02,0.20,0.00,0.64,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,0,5.026,0.98,1,0.00,0.00,0.14,0.00,1.32,0.94,0.51,0.82,1.76,1.79,0.17,0.18,0.13,0.20,0.11,0.00,0.31,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,0,5.093,0.98,1,0.00,0.00,0.34,0.00,1.71,1.58,0.57,0.80,1.84,1.73,0.00,0.19,0.14,0.52,0.00,0.00,0.00,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,0,5.158,0.98,1,0.00,0.00,0.25,0.08,1.66,2.09,0.71,0.74,1.76,1.76,0.12,0.13,0.33,0.68,0.09,0.00,0.00,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,0,5.226,0.98,1,0.29,0.24,0.03,0.17,1.52,1.67,0.24,0.83,1.95,1.93,0.11,0.39,0.84,0.76,0.03,0.22,0.00,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76,0,5.292,0.98,1,0.45,0.70,0.00,0.27,1.36,2.24,0.39,0.65,1.63,1.41,0.30,0.54,0.76,0.86,0.12,0.37,0.00,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,0,5.359,0.98,1,0.29,1.16,0.06,0.00,1.34,2.22,0.43,0.44,1.40,1.50,0.37,0.61,0.62,0.69,0.33,0.01,0.00,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78,0,5.426,0.98,1,0.13,1.04,0.01,0.00,1.31,2.09,0.48,0.45,1.47,1.28,0.17,0.63,0.54,0.70,0.27,0.15,0.00,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
79,0,5.492,0.98,1,0.12,1.15,0.00,0.00,1.43,1.36,0.27,0.38,1.50,0.82,0.00,0.63,0.70,0.76,0.05,0.09,0.00,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
80,0,5.558,0.98,1,0.21,0.89,0.00,0.00,1.40,1.69,0.28,0.10,1.41,0.69,0.12,0.84,0.59,0.99,0.17,0.06,0.00,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
81,0,5.625,0.98,1,0.00,0.72,0.00,0.00,1.34,1.54,0.42,0.00,1.32,0.40,0.23,0.53,0.13,0.91,0.02,0.13,0.00,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
82,0,5.692,0.98,1,0.08,1.34,0.00,0.00,1.26,1.74,0.22,0.00,1.14,0.41,0.18,0.70,0.03,0.88,0.05,0.02,0.00,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
83,0,5.759,0.98,1,0.05,0.69,0.00,0.00,1.11,1.36,0.09,0.24,1.07,0.23,0.00,0.63,0.08,0.93,0.31,0.41,0.00,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
84,0,5.825,0.98,1,0.08,1.13,0.00,0.00,1.37,2.07,0.49,0.00,1.06,0.00,0.00,0.33,0.15,0.94,0.42,0.34,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,0,5.892,0.98,1,0.06,0.74,0.00,0.00,1.29,1.82,0.37,0.14,1.05,0.37,0.00,0.47,0.15,0.99,0.00,0.58,0.15,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,0,5.958,0.98,1,0.01,0.76,0.01,0.00,1.44,2.08,0.61,0.00,0.98,0.37,0.03,0.41,0.30,0.76,0.10,0.21,0.07,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,0,6.025,0.98,1,0.45,0.97,0.00,0.00,1.33,2.02,0.59,0.00,0.93,0.63,0.03,0.17,0.58,0.49,0.03,0.00,0.02,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
