frame,face_id,timestamp,confidence,success,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r,AU01_c,AU02_c,AU04_c,AU05_c,AU06_c,AU07_c,AU09_c,AU10_c,AU12_c,AU14_c,AU15_c,AU17_c,AU20_c,AU23_c,AU25_c,AU26_c,AU28_c,AU45_c
15,0,1.564,0.98,1,0.00,0.00,0.88,0.00,0.19,0.70,0.90,0.88,0.02,0.00,1.19,1.25,2.00,0.34,1.59,0.81,0.39,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
16,0,1.731,0.98,1,0.00,0.00,0.76,0.00,0.53,0.63,1.26,0.51,0.13,0.02,2.18,1.92,1.39,0.47,0.97,1.00,0.02,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
17,0,1.797,0.98,1,0.03,0.03,0.68,0.01,0.69,0.83,1.01,0.77,0.34,0.48,2.10,2.18,2.55,0.90,1.54,0.81,0.10,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
18,0,1.864,0.98,1,0.00,0.13,0.65,0.33,0.54,0.34,1.26,0.70,0.27,0.13,1.51,1.48,2.36,0.39,1.44,0.79,0.20,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
19,0,1.929,0.98,1,0.20,0.56,0.71,0.50,0.64,0.70,1.23,0.76,0.31,0.19,1.84,1.80,2.28,0.64,1.00,0.82,0.00,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
20,0,1.997,0.98,1,0.00,0.36,0.75,0.46,0.53,0.42,0.77,0.72,0.05,0.13,1.29,1.46,0.70,0.69,0.62,1.15,0.02,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
21,0,2.063,0.98,1,0.23,0.29,0.76,0.37,0.29,0.06,0.74,0.94,0.04,0.00,1.24,0.63,1.77,0.28,0.66,1.11,0.52,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
22,0,2.129,0.98,1,0.06,0.12,0.65,0.67,0.41,0.37,1.04,0.58,0.00,0.00,1.55,0.49,2.09,0.29,0.81,0.82,0.51,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
23,0,2.196,0.98,1,0.06,0.16,0.90,0.20,0.55,1.20,0.73,0.34,0.13,0.20,1.25,1.62,1.56,0.70,0.85,0.90,0.25,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
24,0,2.263,0.98,1,0.07,0.31,0.74,0.88,0.46,0.65,0.22,0.75,0.15,0.36,1.49,1.73,1.44,0.77,1.40,0.67,0.72,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
25,0,2.330,0.98,1,0.33,0.75,0.67,0.57,0.51,0.36,0.10,0.65,0.23,0.45,1.15,1.65,1.25,0.64,0.52,0.70,0.39,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
26,0,2.396,0.98,1,0.57,0.77,0.67,0.70,0.44,0.98,0.15,0.69,0.12,0.64,1.70,1.70,0.94,0.68,0.84,0.38,0.47,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
27,0,2.463,0.98,1,0.33,0.86,0.72,0.86,0.52,1.00,0.43,0.64,0.16,0.49,1.10,1.33,1.40,0.76,0.74,0.61,0.76,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
28,0,2.530,0.98,1,0.40,0.82,0.65,0.56,0.55,0.76,0.39,0.68,0.06,0.23,1.26,1.84,1.48,0.97,0.55,1.02,0.21,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
29,0,2.596,0.98,1,0.77,1.42,0.76,0.77,0.45,0.82,0.11,0.55,0.00,0.63,0.83,0.92,1.24,0.86,0.33,0.54,0.42,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
30,0,2.663,0.98,1,0.58,0.73,0.57,0.76,0.32,0.55,0.18,0.46,0.02,0.16,0.86,0.89,1.20,0.70,0.70,1.00,0.13,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,0,2.729,0.98,1,0.62,0.69,0.63,0.80,0.62,0.91,0.35,0.59,0.09,0.56,0.86,0.80,1.06,0.48,0.54,0.48,0.37,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
32,0,2.796,0.98,1,0.66,0.77,0.70,0.50,0.63,0.85,0.13,0.35,0.18,0.12,0.84,0.75,0.78,0.68,0.92,0.70,0.59,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
33,0,2.863,0.98,1,0.64,0.77,0.66,0.57,0.60,0.73,0.41,0.57,0.14,0.48,0.76,0.68,0.76,0.49,0.52,0.88,0.30,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
34,0,2.930,0.98,1,0.46,1.03,0.67,0.86,0.58,0.60,0.40,0.62,0.13,0.30,0.78,0.73,0.91,0.39,0.59,0.91,0.10,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,0,2.996,0.98,1,0.57,0.77,0.69,0.65,0.55,0.70,0.35,0.55,0.14,0.36,0.62,0.68,0.98,0.51,0.75,0.48,0.00,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,0,3.064,0.98,1,0.91,0.98,0.81,0.68,0.55,0.69,0.52,0.43,0.15,0.43,0.44,0.63,0.85,0.25,0.77,0.68,0.03,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,0,3.129,0.98,1,0.84,0.84,0.62,0.56,0.56,0.73,0.34,0.60,0.31,0.29,1.09,0.95,1.00,0.38,0.94,0.33,0.20,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,0,3.196,0.98,1,0.91,1.16,0.79,0.85,0.50,0.85,0.43,0.54,0.22,0.15,1.08,0.63,1.13,0.32,0.68,0.50,0.26,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,0,3.263,0.98,1,0.83,0.85,0.81,0.87,0.66,1.09,0.47,0.46,0.19,0.33,0.45,0.72,1.41,0.36,0.62,0.56,0.23,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,0,3.329,0.98,1,0.64,0.91,0.70,0.59,0.45,0.50,0.33,0.36,0.07,0.25,0.60,0.84,1.12,0.37,0.57,0.52,0.64,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
41,0,3.396,0.98,1,0.69,0.74,0.73,0.15,0.50,0.73,0.27,0.24,0.10,0.02,0.81,0.31,0.89,0.28,0.52,0.37,0.61,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,0,3.463,0.98,1,0.57,0.90,0.71,0.74,0.45,0.42,0.24,0.38,0.15,0.21,0.62,0.36,0.83,0.18,0.39,0.54,0.50,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,0,3.529,0.98,1,0.59,0.89,0.52,0.49,0.33,0.62,0.34,0.39,0.09,0.21,1.37,0.50,1.05,0.46,0.86,0.43,0.15,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,0,3.596,0.98,1,0.84,1.20,0.65,0.68,0.32,0.63,0.25,0.38,0.01,0.15,1.14,0.58,0.94,0.11,0.13,0.43,0.63,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
45,0,3.662,0.98,1,0.98,1.14,0.60,0.77,0.35,0.49,0.49,0.43,0.00,0.12,0.82,0.34,1.26,0.14,0.52,0.60,0.56,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,0,3.728,0.98,1,1.11,1.21,0.73,0.58,0.23,0.39,0.25,0.20,0.08,0.48,0.47,0.92,0.80,0.54,0.71,0.69,0.57,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
47,0,3.796,0.98,1,1.08,1.21,0.67,0.63,0.41,0.56,0.08,0.38,0.14,0.59,0.51,0.65,0.79,0.58,0.41,0.86,0.30,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
48,0,3.863,0.98,1,0.74,0.87,0.78,0.72,0.40,0.68,0.24,0.52,0.02,0.00,0.66,0.26,0.75,0.28,0.46,0.61,0.25,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,0,3.930,0.98,1,1.14,1.48,0.72,0.50,0.46,0.58,0.24,0.35,0.10,0.09,0.63,0.64,1.14,0.39,0.42,0.64,0.00,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,0,3.996,0.98,1,1.08,1.48,0.69,0.74,0.42,1.43,0.33,0.10,0.00,0.41,0.58,0.36,0.68,0.42,0.63,0.27,0.00,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
51,0,4.062,0.98,1,1.31,1.40,0.49,0.78,0.33,0.99,0.04,0.35,0.03,0.22,0.81,0.89,0.96,0.58,0.59,0.29,0.00,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
52,0,4.129,0.98,1,0.74,1.00,0.47,0.75,0.43,0.49,0.15,0.39,0.16,0.00,0.42,0.39,0.89,0.29,0.47,0.29,0.00,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
53,0,4.195,0.98,1,0.90,0.96,0.50,0.75,0.45,0.85,0.14,0.06,0.16,0.22,0.51,0.51,0.90,0.34,0.84,0.45,0.03,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
54,0,4.262,0.98,1,0.91,0.99,0.51,0.48,0.34,0.67,0.27,0.39,0.13,0.31,0.66,0.68,0.88,0.43,0.66,0.50,0.00,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,0,4.328,0.98,1,0.98,1.14,0.54,0.75,0.26,0.96,0.16,0.42,0.10,0.31,0.58,0.71,0.76,0.45,0.49,0.28,0.03,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
56,0,4.396,0.98,1,0.84,1.16,0.53,0.54,0.37,0.77,0.25,0.40,0.10,0.14,0.60,0.28,0.48,0.28,0.51,0.15,0.33,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,0,4.462,0.98,1,0.83,1.35,0.56,0.70,0.36,1.00,0.29,0.32,0.10,0.07,0.77,0.24,0.89,0.14,0.80,0.51,0.14,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,0,4.529,0.98,1,0.96,0.96,0.63,0.36,0.38,0.57,0.42,0.34,0.12,0.00,0.88,0.19,1.01,0.11,0.69,0.48,0.28,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
59,0,4.596,0.98,1,1.00,0.82,0.60,0.27,0.22,0.84,0.10,0.42,0.10,0.26,0.59,1.04,0.33,0.63,0.51,0.42,0.31,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
60,0,4.662,0.98,1,0.97,1.15,0.36,0.53,0.34,0.94,0.09,0.25,0.02,0.21,0.25,0.64,0.49,0.64,0.37,0.19,0.04,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
61,0,4.728,0.98,1,1.00,0.94,0.29,0.67,0.14,0.63,0.12,0.02,0.11,0.29,0.66,0.50,0.72,0.30,0.52,0.20,0.15,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
62,0,4.795,0.98,1,0.57,1.13,0.47,0.30,0.37,0.68,0.28,0.25,0.08,0.22,0.62,0.28,0.47,0.15,0.57,0.15,0.10,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
63,0,4.862,0.98,1,0.83,0.93,0.55,0.53,0.25,0.98,0.23,0.44,0.11,0.51,0.82,0.69,0.34,0.40,0.32,0.29,0.26,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
64,0,4.929,0.98,1,0.91,1.21,0.44,0.34,0.24,1.21,0.44,0.28,0.06,0.07,0.34,0.43,0.52,0.35,0.26,0.49,0.26,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
65,0,4.996,0.98,1,0.82,0.97,0.44,0.03,0.30,0.94,0.23,0.26,0.11,0.26,0.36,0.30,0.83,0.35,0.30,0.39,0.45,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
66,0,5.062,0.98,1,0.87,1.21,0.42,0.28,0.23,0.89,0.30,0.29,0.08,0.19,0.49,0.49,0.70,0.37,0.24,0.31,0.47,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
67,0,5.128,0.98,1,0.82,1.02,0.51,0.01,0.33,0.88,0.44,0.45,0.06,0.48,0.43,0.45,0.84,0.26,0.21,0.26,0.68,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
68,0,5.195,0.98,1,0.51,0.71,0.55,0.31,0.44,1.15,0.36,0.57,0.23,0.05,0.40,0.06,0.95,0.01,0.20,0.01,0.70,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
69,0,5.261,0.98,1,0.91,1.09,0.43,0.40,0.34,1.11,0.36,0.28,0.05,0.18,0.17,0.32,0.67,0.49,0.26,0.31,0.86,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
70,0,5.328,0.98,1,0.55,0.65,0.34,0.68,0.55,0.57,0.33,0.39,0.15,0.07,0.64,0.31,0.82,0.43,0.23,0.53,0.69,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
71,0,5.428,0.98,1,0.59,0.68,0.46,0.83,0.51,0.80,0.41,0.38,0.14,0.07,0.31,0.57,0.89,0.30,0.14,0.31,0.77,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
72,0,5.528,0.98,1,0.53,0.76,0.55,0.57,0.46,0.46,0.54,0.43,0.09,0.43,0.21,0.55,1.10,0.36,0.09,0.25,0.68,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
73,0,5.628,0.98,1,0.80,0.88,0.45,0.54,0.29,0.81,0.35,0.06,0.03,0.30,0.36,0.32,0.77,0.27,0.18,0.01,0.59,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
74,0,5.728,0.98,1,0.63,0.82,0.42,0.43,0.51,0.96,0.47,0.20,0.01,0.39,0.33,0.30,1.21,0.30,0.48,0.40,0.54,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
75,0,5.794,0.98,1,0.79,1.13,0.46,0.34,0.57,0.99,0.30,0.26,0.00,0.35,0.38,0.29,1.12,0.41,0.28,0.67,0.77,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
76,0,5.896,0.98,1,0.59,0.76,0.38,0.56,0.51,0.48,0.48,0.32,0.17,0.35,0.31,0.05,1.02,0.37,0.66,0.49,0.73,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
77,0,5.962,0.98,1,0.76,0.83,0.33,0.36,0.55,0.57,0.39,0.45,0.25,0.33,0.40,0.32,1.36,0.45,0.38,0.95,0.94,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
78,0,6.029,0.98,1,0.84,0.78,0.34,0.20,0.47,0.64,0.55,0.18,0.64,0.00,1.39,0.85,1.27,0.28,0.83,1.57,0.67,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
79,0,6.095,0.98,1,0.59,0.89,0.22,0.07,0.41,0.00,0.20,0.15,0.60,0.15,0.36,1.60,1.00,1.16,1.63,3.27,0.00,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
80,0,6.162,0.98,1,0.85,1.74,0.30,0.11,0.00,0.00,0.40,0.26,1.05,0.25,0.81,1.23,0.02,0.74,1.28,4.25,0.22,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
81,0,6.228,0.98,1,0.55,2.34,0.13,0.86,0.00,0.00,0.44,0.35,1.77,0.82,0.20,0.64,0.32,0.02,1.42,2.66,1.89,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
82,0,6.295,0.98,1,0.17,1.88,0.00,0.39,0.53,0.00,0.50,1.09,2.28,1.05,0.36,0.57,2.33,0.07,2.51,2.68,1.93,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
83,0,6.362,0.98,1,0.23,1.68,0.00,0.42,1.02,0.00,0.60,1.81,2.15,0.91,0.66,0.87,1.74,0.11,3.20,1.49,2.13,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
84,0,6.428,0.98,1,0.50,2.44,0.00,0.35,1.15,0.00,0.46,1.89,2.41,1.04,0.90,1.26,1.33,0.00,3.74,1.10,1.87,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
85,0,6.495,0.98,1,0.42,2.02,0.00,0.64,1.45,0.30,0.67,2.15,2.49,0.74,0.53,1.63,0.15,0.00,3.51,1.28,2.17,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
86,0,6.561,0.93,1,0.52,2.44,0.00,0.99,1.51,0.31,0.78,2.26,2.49,0.96,0.75,1.66,0.00,0.00,3.51,1.19,2.04,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
87,0,6.629,0.93,1,0.30,2.29,0.11,0.63,1.67,0.70,0.71,2.28,2.62,0.94,0.79,1.35,0.00,0.00,3.42,1.37,2.34,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
