frame,face_id,timestamp,confidence,success,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r,AU01_c,AU02_c,AU04_c,AU05_c,AU06_c,AU07_c,AU09_c,AU10_c,AU12_c,AU14_c,AU15_c,AU17_c,AU20_c,AU23_c,AU25_c,AU26_c,AU28_c,AU45_c
27,0,2.428,0.98,1,0.18,0.18,0.84,0.01,0.56,1.91,0.47,0.46,0.24,0.90,0.29,0.31,0.86,0.37,0.36,0.28,1.31,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
28,0,2.495,0.98,1,0.78,0.73,0.86,0.19,0.57,2.53,0.37,0.35,0.23,0.66,0.19,0.29,0.81,0.38,0.35,0.44,0.44,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,0,2.596,0.98,1,0.75,0.85,0.80,0.43,0.74,2.34,0.35,0.49,0.19,0.92,0.22,0.41,0.64,0.42,0.16,0.50,0.04,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,0,2.663,0.98,1,0.70,0.47,0.46,0.83,0.51,1.53,0.00,0.04,0.06,0.36,0.32,0.35,0.19,0.57,0.51,0.21,0.00,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,0,2.729,0.98,1,0.56,0.64,0.17,0.75,0.59,1.55,0.00,0.34,0.11,0.36,0.48,0.27,0.01,0.62,0.57,0.39,0.00,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,0,2.796,0.98,1,0.57,0.89,0.42,1.04,0.66,1.71,0.00,0.42,0.14,0.07,0.42,0.07,0.30,0.55,0.43,0.34,0.10,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
33,0,2.864,0.98,1,0.64,0.72,0.21,0.89,0.70,1.44,0.00,0.49,0.17,0.30,0.08,0.30,0.48,0.48,0.34,0.75,0.11,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
34,0,2.930,0.98,1,0.76,1.15,0.33,1.11,0.63,1.40,0.02,0.58,0.12,0.18,0.29,0.49,0.28,0.63,0.27,0.38,0.03,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,0,2.996,0.98,1,0.59,0.80,0.38,1.58,0.61,1.69,0.08,0.43,0.17,0.42,0.42,0.26,0.41,0.62,0.42,0.32,0.00,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
36,0,3.063,0.98,1,0.45,0.89,0.16,1.15,0.53,1.68,0.00,0.49,0.11,0.33,0.24,0.12,0.31,0.62,0.40,0.23,0.29,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,0,3.129,0.98,1,0.49,0.71,0.30,0.49,0.55,1.38,0.02,0.64,0.10,0.53,0.27,0.39,0.40,0.62,0.12,0.33,0.20,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,0,3.196,0.98,1,0.34,0.38,0.19,0.71,0.49,1.36,0.15,0.47,0.11,0.40,0.32,0.20,0.42,0.56,0.29,0.25,0.02,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,0,3.263,0.98,1,0.41,0.41,0.25,0.69,0.46,1.41,0.09,0.40,0.16,0.63,0.44,0.22,0.32,0.60,0.25,0.36,0.05,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,0,3.328,0.98,1,0.58,0.43,0.11,0.69,0.54,1.09,0.08,0.38,0.15,0.52,0.32,0.34,0.01,0.61,0.49,0.41,0.00,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,0,3.396,0.98,1,0.51,0.31,0.40,0.87,0.23,1.28,0.05,0.47,0.09,0.57,0.18,0.24,0.04,0.55,0.18,0.31,0.21,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,0,3.463,0.98,1,0.44,0.56,0.26,0.51,0.28,1.27,0.00,0.30,0.05,0.35,0.18,0.26,0.09,0.56,0.12,0.37,0.08,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,0,3.529,0.98,1,0.47,0.44,0.33,0.61,0.35,1.32,0.05,0.34,0.18,0.41,0.15,0.00,0.24,0.53,0.22,0.40,0.37,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,0,3.596,0.98,1,0.65,0.41,0.29,0.69,0.42,0.77,0.05,0.42,0.11,0.29,0.10,0.22,0.07,0.46,0.24,0.29,0.02,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,0,3.663,0.98,1,0.37,0.59,0.30,0.64,0.35,0.91,0.08,0.38,0.12,0.48,0.18,0.03,0.36,0.47,0.13,0.26,0.05,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,0,3.730,0.98,1,0.32,0.16,0.37,0.46,0.28,0.66,0.04,0.44,0.07,0.09,0.19,0.09,0.02,0.60,0.26,0.28,0.13,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,0,3.796,0.98,1,0.30,0.00,0.16,0.31,0.46,1.08,0.12,0.29,0.15,0.55,0.22,0.11,0.23,0.66,0.11,0.19,0.45,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,0,3.863,0.98,1,0.33,0.29,0.04,0.16,0.41,1.08,0.15,0.30,0.11,0.53,0.02,0.25,0.33,0.66,0.00,0.31,0.49,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,0,3.929,0.98,1,0.11,0.27,0.18,0.58,0.40,1.21,0.14,0.36,0.19,0.74,0.31,0.30,0.05,0.75,0.10,0.39,0.36,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,0,3.995,0.98,1,0.19,0.12,0.03,0.67,0.39,1.06,0.02,0.18,0.13,0.29,0.07,0.19,0.00,0.69,0.35,0.42,0.25,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,0,4.062,0.98,1,0.15,0.30,0.25,0.40,0.36,0.98,0.08,0.29,0.09,0.22,0.20,0.23,0.07,0.59,0.42,0.51,0.53,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,0,4.128,0.98,1,0.20,0.32,0.17,0.42,0.21,1.06,0.17,0.24,0.10,0.36,0.23,0.12,0.27,0.50,0.26,0.37,0.73,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,0,4.195,0.98,1,0.37,0.33,0.30,0.79,0.24,1.27,0.19,0.36,0.05,0.74,0.35,0.10,0.38,0.56,0.23,0.34,0.37,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,0,4.261,0.98,1,0.45,0.45,0.26,0.28,0.11,1.07,0.16,0.25,0.08,0.60,0.41,0.29,0.30,0.50,0.25,0.35,0.62,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,0,4.328,0.98,1,0.35,0.19,0.33,0.25,0.27,0.94,0.17,0.15,0.13,0.45,0.27,0.22,0.33,0.51,0.06,0.15,0.40,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,0,4.394,0.98,1,0.24,0.43,0.24,0.23,0.30,0.88,0.18,0.17,0.17,0.54,0.14,0.30,0.27,0.47,0.22,0.39,0.66,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,0,4.463,0.98,1,0.29,0.33,0.15,0.50,0.31,1.20,0.19,0.22,0.26,0.39,0.11,0.18,0.15,0.50,0.00,0.20,0.74,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,0,4.529,0.98,1,0.40,0.19,0.08,0.42,0.32,1.39,0.24,0.06,0.26,0.48,0.24,0.34,0.19,0.38,0.15,0.40,0.57,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,0,4.595,0.98,1,0.58,0.50,0.42,0.05,0.20,0.88,0.12,0.20,0.23,0.46,0.15,0.08,0.09,0.39,0.09,0.34,0.93,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,0,4.663,0.98,1,0.41,0.75,0.11,0.24,0.23,0.53,0.25,0.00,0.14,0.39,0.29,0.16,0.45,0.35,0.03,0.44,0.38,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,0,4.728,0.98,1,0.01,0.47,0.34,0.18,0.19,1.05,0.26,0.10,0.11,0.40,0.12,0.05,0.29,0.49,0.09,0.37,0.86,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,0,4.795,0.98,1,0.00,0.26,0.66,0.08,0.28,1.29,0.38,0.19,0.19,0.18,0.30,0.01,0.34,0.51,0.07,0.09,0.36,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,0,4.862,0.98,1,0.00,0.00,0.80,0.00,0.36,1.83,0.43,0.30,0.24,0.46,0.35,0.03,0.45,0.58,0.06,0.29,0.77,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,0,4.928,0.98,1,0.00,0.00,0.85,0.00,0.01,0.00,0.26,0.31,0.14,0.61,0.43,0.20,0.68,0.02,0.10,0.17,2.86,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
65,0,4.995,0.98,1,0.03,0.03,0.63,0.05,0.14,0.70,0.45,0.34,0.07,0.44,0.00,0.14,0.48,0.02,0.12,0.37,2.49,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
66,0,5.062,0.98,1,0.00,0.02,0.73,0.00,0.37,1.32,0.54,0.20,0.08,0.23,0.17,0.00,0.45,0.33,0.09,0.39,1.89,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
67,0,5.128,0.98,1,0.24,0.19,0.88,0.51,0.44,1.60,0.59,0.41,0.02,0.57,0.43,0.23,0.60,0.40,0.03,0.33,1.17,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
68,0,5.195,0.98,1,0.37,0.21,1.02,0.43,0.36,1.78,0.42,0.30,0.01,0.44,0.14,0.26,0.74,0.49,0.04,0.23,1.01,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,0,5.262,0.98,1,0.25,0.22,0.94,0.13,0.42,1.61,0.50,0.30,0.02,0.71,0.03,0.59,0.62,0.42,0.03,0.15,0.63,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70,0,5.328,0.98,1,0.08,0.00,1.07,0.01,0.34,1.55,0.53,0.34,0.05,0.42,0.37,0.12,0.47,0.41,0.00,0.19,0.78,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,0,5.395,0.98,1,0.01,0.00,0.88,0.18,0.32,1.23,0.41,0.26,0.06,0.58,0.35,0.29,0.49,0.42,0.00,0.02,0.61,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,0,5.461,0.98,1,0.13,0.00,0.94,0.23,0.31,1.68,0.39,0.32,0.00,0.51,0.36,0.35,0.54,0.55,0.00,0.08,0.52,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,0,5.527,0.98,1,0.00,0.00,0.85,0.45,0.32,1.21,0.44,0.15,0.04,0.40,0.11,0.05,0.26,0.56,0.10,0.18,0.58,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,0,5.594,0.98,1,0.14,0.00,1.12,0.53,0.30,1.58,0.39,0.35,0.09,0.65,0.05,0.21,0.31,0.51,0.01,0.11,0.39,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,0,5.695,0.98,1,0.18,0.00,0.88,0.06,0.29,1.12,0.35,0.31,0.06,0.88,0.12,0.16,0.33,0.49,0.25,0.23,0.84,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76,0,5.761,0.98,1,0.13,0.02,0.85,0.06,0.25,1.40,0.31,0.35,0.10,0.71,0.18,0.30,0.14,0.52,0.29,0.19,0.55,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,0,5.828,0.98,1,0.34,0.32,0.95,0.00,0.00,0.30,0.18,0.29,0.06,0.13,0.00,0.16,0.44,0.02,0.18,0.18,2.56,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
78,0,5.897,0.98,1,0.00,0.00,1.05,0.00,0.25,0.79,0.39,0.54,0.09,0.58,0.20,0.08,0.22,0.18,0.00,0.18,2.47,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
79,0,5.962,0.98,1,0.35,0.33,0.94,0.35,0.49,1.29,0.33,0.30,0.07,0.41,0.43,0.20,0.38,0.42,0.28,0.17,1.22,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
80,0,6.028,0.98,1,0.32,0.39,0.94,0.21,0.34,1.46,0.50,0.30,0.07,0.33,0.12,0.23,0.20,0.52,0.11,0.37,1.46,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
81,0,6.095,0.98,1,0.19,0.57,0.77,0.29,0.24,1.05,0.42,0.31,0.00,0.38,0.09,0.16,0.36,0.41,0.31,0.28,1.32,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
82,0,6.161,0.98,1,0.00,0.21,0.66,0.00,0.02,0.37,0.44,0.33,0.06,0.56,0.00,0.02,0.40,0.13,0.25,0.00,2.34,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
83,0,6.228,0.98,1,0.28,0.49,0.80,0.00,0.29,1.32,0.51,0.32,0.10,0.27,0.00,0.40,0.41,0.43,0.04,0.22,1.66,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
84,0,6.295,0.98,1,0.11,0.44,0.60,0.23,0.49,1.55,0.64,0.50,0.13,0.37,0.00,0.27,0.25,0.36,0.04,0.23,1.11,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
85,0,6.361,0.98,1,0.30,0.43,0.88,0.12,0.48,1.58,0.47,0.50,0.07,0.52,0.04,0.27,0.24,0.38,0.30,0.32,1.06,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,0,6.428,0.98,1,0.40,0.41,0.60,0.00,0.28,1.61,0.51,0.49,0.03,0.27,0.00,0.21,0.20,0.39,0.29,0.52,0.85,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,0,6.494,0.98,1,0.65,0.96,0.72,0.03,0.27,0.97,0.38,0.58,0.03,0.49,0.24,0.36,0.16,0.37,0.26,0.00,0.59,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
