frame,face_id,timestamp,confidence,success,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r,AU01_c,AU02_c,AU04_c,AU05_c,AU06_c,AU07_c,AU09_c,AU10_c,AU12_c,AU14_c,AU15_c,AU17_c,AU20_c,AU23_c,AU25_c,AU26_c,AU28_c,AU45_c
60,0,4.728,0.98,1,0.31,0.46,1.25,0.00,0.33,1.86,0.46,0.51,1.00,1.40,0.28,0.36,0.15,0.24,0.01,0.79,0.66,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,0,4.794,0.98,1,0.40,0.45,1.31,0.48,0.28,1.63,0.44,0.33,1.12,1.20,0.14,0.42,0.24,0.33,0.00,0.98,0.63,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,0,4.861,0.98,1,0.22,0.55,1.18,0.35,0.11,1.10,0.53,0.59,1.05,0.84,0.23,0.26,0.01,0.19,0.03,0.51,0.22,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,0,4.928,0.98,1,0.00,0.55,1.49,0.11,0.26,1.52,0.38,0.81,1.06,0.67,0.43,0.47,0.10,0.36,0.00,0.62,0.18,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
64,0,4.995,0.98,1,0.12,0.11,1.09,0.53,0.08,1.44,0.32,0.54,0.83,0.39,0.55,0.48,0.27,0.36,0.00,0.75,0.00,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65,0,5.061,0.98,1,0.00,0.21,1.07,0.82,0.08,1.41,0.29,0.50,0.82,0.61,0.00,0.50,0.30,0.37,0.00,0.56,0.02,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,0,5.128,0.98,1,0.23,0.53,1.36,0.91,0.00,0.61,0.28,0.73,0.94,0.79,0.31,0.10,0.06,0.44,0.34,0.45,0.32,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,0,5.195,0.98,1,0.12,0.22,1.32,0.25,0.06,0.83,0.46,0.67,0.76,0.32,0.53,0.81,0.00,0.32,0.00,0.71,0.60,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,0,5.261,0.98,1,0.35,0.34,1.34,0.36,0.00,0.76,0.39,0.76,0.62,0.36,0.46,0.85,0.37,0.36,0.00,0.74,0.29,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,0,5.328,0.98,1,0.08,0.53,1.32,0.53,0.00,0.39,0.38,0.95,0.60,0.45,0.49,0.63,0.41,0.28,0.23,0.43,0.56,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
